"data","cat_dado","dado","cat_recorte","recorte","variavel"
"maio","grau_mudanca","Desse total continuidade ao governo atual","idade","35 A 44",9.1
"maio","grau_mudanca","Não sabe/ Não respondeu","idade","35 A 44",3.4
"maio","grau_mudanca","Mudasse totalmente o governo do país","idade","45 A 54",28.9
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","idade","45 A 54",39.3
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","idade","45 A 54",19.5
"maio","grau_mudanca","Desse total continuidade ao governo atual","idade","45 A 54",9.2
"maio","grau_mudanca","Não sabe/ Não respondeu","idade","45 A 54",3.2
"maio","grau_mudanca","Mudasse totalmente o governo do país","idade","55 A 64",28.9
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","idade","55 A 64",34.5
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","idade","55 A 64",22.8
"maio","grau_mudanca","Desse total continuidade ao governo atual","idade","55 A 64",9.9
"maio","grau_mudanca","Não sabe/ Não respondeu","idade","55 A 64",3.9
"maio","grau_mudanca","Mudasse totalmente o governo do país","idade","65 E MAIS",25.5
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","idade","65 E MAIS",31.7
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","idade","65 E MAIS",26
"maio","grau_mudanca","Desse total continuidade ao governo atual","idade","65 E MAIS",12
"maio","grau_mudanca","Não sabe/ Não respondeu","idade","65 E MAIS",4.8
"maio","vida_hoje","Muito satisfeito","instrucao","ANALF.",7.6
"maio","vida_hoje","Satisfeito","instrucao","ANALF.",73.4
"maio","vida_hoje","Insatisfeito","instrucao","ANALF.",16.5
"maio","vida_hoje","Muito insatisfeito","instrucao","ANALF.",1.3
"maio","vida_hoje","Não sabe/ Não respondeu","instrucao","ANALF.",1.3
"maio","vida_hoje","Muito satisfeito","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",12.5
"maio","vida_hoje","Satisfeito","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",68.8
"maio","vida_hoje","Insatisfeito","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",12.5
"maio","vida_hoje","Muito insatisfeito","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",6.2
"maio","vida_hoje","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",0
"maio","vida_hoje","Muito satisfeito","instrucao","PRIM. INC.",12.4
"maio","vida_hoje","Satisfeito","instrucao","PRIM. INC.",69.7
"maio","vida_hoje","Insatisfeito","instrucao","PRIM. INC.",15.7
"maio","vida_hoje","Muito insatisfeito","instrucao","PRIM. INC.",2.2
"maio","vida_hoje","Não sabe/ Não respondeu","instrucao","PRIM. INC.",0
"maio","vida_hoje","Muito satisfeito","instrucao","PRIM. COMP.",10.5
"maio","vida_hoje","Satisfeito","instrucao","PRIM. COMP.",68.6
"maio","vida_hoje","Insatisfeito","instrucao","PRIM. COMP.",18.8
"maio","vida_hoje","Muito insatisfeito","instrucao","PRIM. COMP.",2.1
"maio","vida_hoje","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",0
"maio","vida_hoje","Muito satisfeito","instrucao","GINÁS. INC.",6.4
"maio","vida_hoje","Satisfeito","instrucao","GINÁS. INC.",66.3
"maio","vida_hoje","Insatisfeito","instrucao","GINÁS. INC.",24.1
"maio","vida_hoje","Muito insatisfeito","instrucao","GINÁS. INC.",2.7
"maio","vida_hoje","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",0.5
"maio","vida_hoje","Muito satisfeito","instrucao","GINÁS. COMP.",10.2
"maio","vida_hoje","Satisfeito","instrucao","GINÁS. COMP.",67.8
"maio","vida_hoje","Insatisfeito","instrucao","GINÁS. COMP.",16.5
"maio","vida_hoje","Muito insatisfeito","instrucao","GINÁS. COMP.",4.7
"maio","vida_hoje","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",0.8
"maio","vida_hoje","Muito satisfeito","instrucao","COLÉG. INC.",7.2
"maio","vida_hoje","Satisfeito","instrucao","COLÉG. INC.",75.3
"maio","vida_hoje","Insatisfeito","instrucao","COLÉG. INC.",13.9
"maio","vida_hoje","Muito insatisfeito","instrucao","COLÉG. INC.",2.4
"maio","vida_hoje","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",1.2
"maio","vida_hoje","Muito satisfeito","instrucao","COLÉG. COMP.",7.6
"maio","vida_hoje","Satisfeito","instrucao","COLÉG. COMP.",72.9
"maio","vida_hoje","Insatisfeito","instrucao","COLÉG. COMP.",17
"maio","vida_hoje","Muito insatisfeito","instrucao","COLÉG. COMP.",2.2
"maio","vida_hoje","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",0.2
"maio","vida_hoje","Muito satisfeito","instrucao","SUP. INC.",7.7
"maio","vida_hoje","Satisfeito","instrucao","SUP. INC.",77.3
"maio","vida_hoje","Insatisfeito","instrucao","SUP. INC.",12.7
"maio","vida_hoje","Muito insatisfeito","instrucao","SUP. INC.",2.2
"maio","vida_hoje","Não sabe/ Não respondeu","instrucao","SUP. INC.",0
"maio","vida_hoje","Muito satisfeito","instrucao","SUP. COMP.",13.9
"maio","vida_hoje","Satisfeito","instrucao","SUP. COMP.",71.5
"maio","vida_hoje","Insatisfeito","instrucao","SUP. COMP.",12.1
"maio","vida_hoje","Muito insatisfeito","instrucao","SUP. COMP.",2.4
"maio","vida_hoje","Não sabe/ Não respondeu","instrucao","SUP. COMP.",0
"maio","interesse_eleicoes","Muito interesse","instrucao","ANALF.",11.4
"maio","interesse_eleicoes","Interesse médio","instrucao","ANALF.",27.8
"maio","interesse_eleicoes","Pouco interesse","instrucao","ANALF.",30.4
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","ANALF.",26.6
"maio","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","ANALF.",3.8
"maio","interesse_eleicoes","Muito interesse","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",6.2
"maio","interesse_eleicoes","Interesse médio","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",12.5
"maio","interesse_eleicoes","Pouco interesse","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",37.5
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",43.8
"maio","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",0
"maio","interesse_eleicoes","Muito interesse","instrucao","PRIM. INC.",11.8
"maio","interesse_eleicoes","Interesse médio","instrucao","PRIM. INC.",27
"maio","interesse_eleicoes","Pouco interesse","instrucao","PRIM. INC.",28.1
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","PRIM. INC.",30.3
"maio","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","PRIM. INC.",2.8
"maio","interesse_eleicoes","Muito interesse","instrucao","PRIM. COMP.",13
"maio","interesse_eleicoes","Interesse médio","instrucao","PRIM. COMP.",21.8
"maio","interesse_eleicoes","Pouco interesse","instrucao","PRIM. COMP.",31
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","PRIM. COMP.",33.5
"maio","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",0.8
"maio","interesse_eleicoes","Muito interesse","instrucao","GINÁS. INC.",9.6
"maio","interesse_eleicoes","Interesse médio","instrucao","GINÁS. INC.",24.6
"maio","interesse_eleicoes","Pouco interesse","instrucao","GINÁS. INC.",34.8
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","GINÁS. INC.",30.5
"maio","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",0.5
"maio","interesse_eleicoes","Muito interesse","instrucao","GINÁS. COMP.",10.2
"maio","interesse_eleicoes","Interesse médio","instrucao","GINÁS. COMP.",27.8
"maio","interesse_eleicoes","Pouco interesse","instrucao","GINÁS. COMP.",27.8
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","GINÁS. COMP.",32.9
"maio","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",1.2
"maio","interesse_eleicoes","Muito interesse","instrucao","COLÉG. INC.",12.7
"maio","interesse_eleicoes","Interesse médio","instrucao","COLÉG. INC.",24.1
"maio","interesse_eleicoes","Pouco interesse","instrucao","COLÉG. INC.",33.7
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","COLÉG. INC.",28.9
"maio","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",0.6
"maio","interesse_eleicoes","Muito interesse","instrucao","COLÉG. COMP.",13.8
"maio","interesse_eleicoes","Interesse médio","instrucao","COLÉG. COMP.",27.2
"maio","interesse_eleicoes","Pouco interesse","instrucao","COLÉG. COMP.",30.4
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","COLÉG. COMP.",27.8
"maio","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",0.7
"maio","interesse_eleicoes","Muito interesse","instrucao","SUP. INC.",16.6
"maio","interesse_eleicoes","Interesse médio","instrucao","SUP. INC.",37.6
"maio","interesse_eleicoes","Pouco interesse","instrucao","SUP. INC.",24.3
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","SUP. INC.",20.4
"maio","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","SUP. INC.",1.1
"maio","interesse_eleicoes","Muito interesse","instrucao","SUP. COMP.",25.5
"maio","interesse_eleicoes","Interesse médio","instrucao","SUP. COMP.",32.1
"maio","interesse_eleicoes","Pouco interesse","instrucao","SUP. COMP.",22.4
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","instrucao","SUP. COMP.",20
"maio","interesse_eleicoes","Não sabe/ Não respondeu","instrucao","SUP. COMP.",0
"maio","intencao_espontanea","Dilma Rousseff","instrucao","ANALF.",25
"maio","intencao_espontanea","Lula","instrucao","ANALF.",11.8
"maio","intencao_espontanea","Branco/ Nulo","instrucao","ANALF.",10.5
"maio","intencao_espontanea","Não sabe/ Não respondeu","instrucao","ANALF.",52.6
"maio","intencao_espontanea","Dilma Rousseff","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",43.8
"maio","intencao_espontanea","Lula","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",6.2
"maio","intencao_espontanea","Branco/ Nulo","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",6.2
"maio","intencao_espontanea","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",43.8
"maio","intencao_espontanea","Dilma Rousseff","instrucao","PRIM. INC.",34.8
"maio","intencao_espontanea","Lula","instrucao","PRIM. INC.",6.2
"maio","intencao_espontanea","Branco/ Nulo","instrucao","PRIM. INC.",9.9
"maio","intencao_espontanea","Não sabe/ Não respondeu","instrucao","PRIM. INC.",49.1
"maio","intencao_espontanea","Dilma Rousseff","instrucao","PRIM. COMP.",28.4
"maio","intencao_espontanea","Lula","instrucao","PRIM. COMP.",9.1
"maio","intencao_espontanea","Branco/ Nulo","instrucao","PRIM. COMP.",19.7
"maio","intencao_espontanea","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",42.8
"maio","intencao_espontanea","Dilma Rousseff","instrucao","GINÁS. INC.",29.6
"maio","intencao_espontanea","Lula","instrucao","GINÁS. INC.",4.3
"maio","intencao_espontanea","Branco/ Nulo","instrucao","GINÁS. INC.",19.8
"maio","intencao_espontanea","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",46.3
"maio","intencao_espontanea","Dilma Rousseff","instrucao","GINÁS. COMP.",29.9
"maio","intencao_espontanea","Lula","instrucao","GINÁS. COMP.",8.1
"maio","intencao_espontanea","Branco/ Nulo","instrucao","GINÁS. COMP.",27
"maio","intencao_espontanea","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",35.1
"maio","intencao_espontanea","Dilma Rousseff","instrucao","COLÉG. INC.",23
"maio","intencao_espontanea","Lula","instrucao","COLÉG. INC.",10.8
"maio","intencao_espontanea","Branco/ Nulo","instrucao","COLÉG. INC.",19.4
"maio","intencao_espontanea","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",46.8
"maio","intencao_espontanea","Dilma Rousseff","instrucao","COLÉG. COMP.",21.8
"maio","intencao_espontanea","Lula","instrucao","COLÉG. COMP.",5.6
"maio","intencao_espontanea","Branco/ Nulo","instrucao","COLÉG. COMP.",28.4
"maio","intencao_espontanea","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",44.2
"maio","intencao_espontanea","Dilma Rousseff","instrucao","SUP. INC.",26.5
"maio","intencao_espontanea","Lula","instrucao","SUP. INC.",7.4
"maio","intencao_espontanea","Branco/ Nulo","instrucao","SUP. INC.",21.3
"maio","intencao_espontanea","Não sabe/ Não respondeu","instrucao","SUP. INC.",44.9
"maio","intencao_espontanea","Dilma Rousseff","instrucao","SUP. COMP.",26.3
"maio","intencao_espontanea","Lula","instrucao","SUP. COMP.",3.5
"maio","intencao_espontanea","Branco/ Nulo","instrucao","SUP. COMP.",24.6
"maio","intencao_espontanea","Não sabe/ Não respondeu","instrucao","SUP. COMP.",45.6
"maio","intencao_estimulada","Aécio Neves","instrucao","ANALF.",10
"maio","intencao_estimulada","Dilma Rousseff","instrucao","ANALF.",65.7
"maio","intencao_estimulada","Branco/ Nulo","instrucao","ANALF.",7.1
"maio","intencao_estimulada","Não sabe/ Não respondeu","instrucao","ANALF.",17.1
"maio","intencao_estimulada","Aécio Neves","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",6.2
"maio","intencao_estimulada","Dilma Rousseff","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",62.5
"maio","intencao_estimulada","Branco/ Nulo","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",18.8
"maio","intencao_estimulada","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",12.5
"maio","intencao_estimulada","Aécio Neves","instrucao","PRIM. INC.",13.1
"maio","intencao_estimulada","Dilma Rousseff","instrucao","PRIM. INC.",62.7
"maio","intencao_estimulada","Branco/ Nulo","instrucao","PRIM. INC.",12.4
"maio","intencao_estimulada","Não sabe/ Não respondeu","instrucao","PRIM. INC.",11.8
"maio","intencao_estimulada","Aécio Neves","instrucao","PRIM. COMP.",23.1
"maio","intencao_estimulada","Dilma Rousseff","instrucao","PRIM. COMP.",49.5
"maio","intencao_estimulada","Branco/ Nulo","instrucao","PRIM. COMP.",14.8
"maio","intencao_estimulada","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",12.5
"maio","intencao_estimulada","Aécio Neves","instrucao","GINÁS. INC.",16.9
"maio","intencao_estimulada","Dilma Rousseff","instrucao","GINÁS. INC.",55.2
"maio","intencao_estimulada","Branco/ Nulo","instrucao","GINÁS. INC.",17.5
"maio","intencao_estimulada","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",10.4
"maio","intencao_estimulada","Aécio Neves","instrucao","GINÁS. COMP.",24.8
"maio","intencao_estimulada","Dilma Rousseff","instrucao","GINÁS. COMP.",45
"maio","intencao_estimulada","Branco/ Nulo","instrucao","GINÁS. COMP.",21.6
"maio","intencao_estimulada","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",8.6
"maio","intencao_estimulada","Aécio Neves","instrucao","COLÉG. INC.",18.2
"maio","intencao_estimulada","Dilma Rousseff","instrucao","COLÉG. INC.",56.2
"maio","intencao_estimulada","Branco/ Nulo","instrucao","COLÉG. INC.",12.4
"maio","intencao_estimulada","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",13.1
"maio","intencao_estimulada","Aécio Neves","instrucao","COLÉG. COMP.",25.4
"maio","intencao_estimulada","Dilma Rousseff","instrucao","COLÉG. COMP.",40.9
"maio","intencao_estimulada","Branco/ Nulo","instrucao","COLÉG. COMP.",19.9
"maio","intencao_estimulada","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",13.9
"maio","intencao_estimulada","Aécio Neves","instrucao","SUP. INC.",31.6
"maio","intencao_estimulada","Dilma Rousseff","instrucao","SUP. INC.",39.5
"maio","intencao_estimulada","Branco/ Nulo","instrucao","SUP. INC.",19.1
"maio","intencao_estimulada","Não sabe/ Não respondeu","instrucao","SUP. INC.",9.9
"maio","intencao_estimulada","Aécio Neves","instrucao","SUP. COMP.",36
"maio","intencao_estimulada","Dilma Rousseff","instrucao","SUP. COMP.",38.2
"maio","intencao_estimulada","Branco/ Nulo","instrucao","SUP. COMP.",17.6
"maio","intencao_estimulada","Não sabe/ Não respondeu","instrucao","SUP. COMP.",8.1
"maio","grau_mudanca","Mudasse totalmente o governo do país","instrucao","ANALF.",19
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","ANALF.",20.3
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","ANALF.",38
"maio","grau_mudanca","Desse total continuidade ao governo atual","instrucao","ANALF.",16.5
"maio","grau_mudanca","Não sabe/ Não respondeu","instrucao","ANALF.",6.3
"maio","grau_mudanca","Mudasse totalmente o governo do país","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",12.5
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",43.8
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",25
"maio","grau_mudanca","Desse total continuidade ao governo atual","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",18.8
"maio","grau_mudanca","Não sabe/ Não respondeu","instrucao","SABE LER/ ESCR. MAS NÃO CURSOU ESCOLA",0
"maio","grau_mudanca","Mudasse totalmente o governo do país","instrucao","PRIM. INC.",24.2
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","PRIM. INC.",33.7
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","PRIM. INC.",23.6
"maio","grau_mudanca","Desse total continuidade ao governo atual","instrucao","PRIM. INC.",12.9
"maio","grau_mudanca","Não sabe/ Não respondeu","instrucao","PRIM. INC.",5.6
"maio","grau_mudanca","Mudasse totalmente o governo do país","instrucao","PRIM. COMP.",30.1
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","PRIM. COMP.",31.8
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","PRIM. COMP.",23
"maio","grau_mudanca","Desse total continuidade ao governo atual","instrucao","PRIM. COMP.",10.5
"maio","grau_mudanca","Não sabe/ Não respondeu","instrucao","PRIM. COMP.",4.6
"maio","grau_mudanca","Mudasse totalmente o governo do país","instrucao","GINÁS. INC.",29.9
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","GINÁS. INC.",29.4
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","GINÁS. INC.",23
"maio","grau_mudanca","Desse total continuidade ao governo atual","instrucao","GINÁS. INC.",13.9
"maio","grau_mudanca","Não sabe/ Não respondeu","instrucao","GINÁS. INC.",3.7
"maio","grau_mudanca","Mudasse totalmente o governo do país","instrucao","GINÁS. COMP.",29
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","GINÁS. COMP.",37.3
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","GINÁS. COMP.",20.4
"maio","grau_mudanca","Desse total continuidade ao governo atual","instrucao","GINÁS. COMP.",9.8
"maio","grau_mudanca","Não sabe/ Não respondeu","instrucao","GINÁS. COMP.",3.5
"maio","grau_mudanca","Mudasse totalmente o governo do país","instrucao","COLÉG. INC.",25.9
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","COLÉG. INC.",38.6
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","COLÉG. INC.",18.1
"maio","grau_mudanca","Desse total continuidade ao governo atual","instrucao","COLÉG. INC.",9
"maio","grau_mudanca","Não sabe/ Não respondeu","instrucao","COLÉG. INC.",8.4
"maio","grau_mudanca","Mudasse totalmente o governo do país","instrucao","COLÉG. COMP.",31.3
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","COLÉG. COMP.",37.7
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","COLÉG. COMP.",20
"maio","grau_mudanca","Desse total continuidade ao governo atual","instrucao","COLÉG. COMP.",7.8
"maio","grau_mudanca","Não sabe/ Não respondeu","instrucao","COLÉG. COMP.",3.2
"maio","grau_mudanca","Mudasse totalmente o governo do país","instrucao","SUP. INC.",35.9
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","SUP. INC.",37
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","SUP. INC.",19.3
"maio","grau_mudanca","Desse total continuidade ao governo atual","instrucao","SUP. INC.",5
"maio","grau_mudanca","Não sabe/ Não respondeu","instrucao","SUP. INC.",2.8
"maio","grau_mudanca","Mudasse totalmente o governo do país","instrucao","SUP. COMP.",33.9
"maio","grau_mudanca","Mantivesse só alguns programas, mas mudasse muita coisa","instrucao","SUP. COMP.",40.6
"maio","grau_mudanca","Fizesse poucas mudanças e desse continuidade para muita coisa","instrucao","SUP. COMP.",17.6
"maio","grau_mudanca","Desse total continuidade ao governo atual","instrucao","SUP. COMP.",4.8
"maio","grau_mudanca","Não sabe/ Não respondeu","instrucao","SUP. COMP.",3
"maio","vida_hoje","Muito satisfeito","renda_familiar","MAIS DE 20",19.2
"maio","vida_hoje","Satisfeito","renda_familiar","MAIS DE 20",73.1
"maio","vida_hoje","Insatisfeito","renda_familiar","MAIS DE 20",7.7
"maio","vida_hoje","Muito insatisfeito","renda_familiar","MAIS DE 20",0
"maio","vida_hoje","Não sabe/ Não respondeu","renda_familiar","MAIS DE 20",0
"maio","vida_hoje","Muito satisfeito","renda_familiar","MAIS DE 10 A 20",16.7
"maio","vida_hoje","Satisfeito","renda_familiar","MAIS DE 10 A 20",65.4
"maio","vida_hoje","Insatisfeito","renda_familiar","MAIS DE 10 A 20",12.8
"maio","vida_hoje","Muito insatisfeito","renda_familiar","MAIS DE 10 A 20",3.8
"maio","vida_hoje","Não sabe/ Não respondeu","renda_familiar","MAIS DE 10 A 20",1.3
"maio","vida_hoje","Muito satisfeito","renda_familiar","MAIS DE 5 A 10",9.5
"maio","vida_hoje","Satisfeito","renda_familiar","MAIS DE 5 A 10",73.6
"maio","vida_hoje","Insatisfeito","renda_familiar","MAIS DE 5 A 10",14.9
"maio","vida_hoje","Muito insatisfeito","renda_familiar","MAIS DE 5 A 10",2.1
"maio","vida_hoje","Não sabe/ Não respondeu","renda_familiar","MAIS DE 5 A 10",0
"maio","vida_hoje","Muito satisfeito","renda_familiar","MAIS DE 2 A 5",10
"maio","vida_hoje","Satisfeito","renda_familiar","MAIS DE 2 A 5",71.4
"maio","vida_hoje","Insatisfeito","renda_familiar","MAIS DE 2 A 5",15.3
"maio","vida_hoje","Muito insatisfeito","renda_familiar","MAIS DE 2 A 5",2.8
"maio","vida_hoje","Não sabe/ Não respondeu","renda_familiar","MAIS DE 2 A 5",0.6
"maio","vida_hoje","Muito satisfeito","renda_familiar","MAIS DE 1 A 2",7.6
"maio","vida_hoje","Satisfeito","renda_familiar","MAIS DE 1 A 2",73.5
"maio","vida_hoje","Insatisfeito","renda_familiar","MAIS DE 1 A 2",16.5
"maio","vida_hoje","Muito insatisfeito","renda_familiar","MAIS DE 1 A 2",2.4
"maio","vida_hoje","Não sabe/ Não respondeu","renda_familiar","MAIS DE 1 A 2",0
"maio","vida_hoje","Muito satisfeito","renda_familiar","ATÉ 1",5.8
"maio","vida_hoje","Satisfeito","renda_familiar","ATÉ 1",68.9
"maio","vida_hoje","Insatisfeito","renda_familiar","ATÉ 1",22.8
"maio","vida_hoje","Muito insatisfeito","renda_familiar","ATÉ 1",1.9
"maio","vida_hoje","Não sabe/ Não respondeu","renda_familiar","ATÉ 1",0.5
"maio","vida_hoje","Muito satisfeito","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"maio","vida_hoje","Satisfeito","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"maio","vida_hoje","Insatisfeito","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"maio","vida_hoje","Muito insatisfeito","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"maio","vida_hoje","Não sabe/ Não respondeu","renda_familiar","NÃO TEM RENDIMENTO PESSOAL",NA
"maio","vida_hoje","Muito satisfeito","renda_familiar","NÃO RESPONDEU",11.9
"maio","vida_hoje","Satisfeito","renda_familiar","NÃO RESPONDEU",52.5
"maio","vida_hoje","Insatisfeito","renda_familiar","NÃO RESPONDEU",27.1
"maio","vida_hoje","Muito insatisfeito","renda_familiar","NÃO RESPONDEU",6.8
"maio","vida_hoje","Não sabe/ Não respondeu","renda_familiar","NÃO RESPONDEU",1.7
"maio","interesse_eleicoes","Muito interesse","renda_familiar","MAIS DE 20",23.1
"maio","interesse_eleicoes","Interesse médio","renda_familiar","MAIS DE 20",19.2
"maio","interesse_eleicoes","Pouco interesse","renda_familiar","MAIS DE 20",23.1
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","MAIS DE 20",34.6
"maio","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","MAIS DE 20",0
"maio","interesse_eleicoes","Muito interesse","renda_familiar","MAIS DE 10 A 20",20.5
"maio","interesse_eleicoes","Interesse médio","renda_familiar","MAIS DE 10 A 20",35.9
"maio","interesse_eleicoes","Pouco interesse","renda_familiar","MAIS DE 10 A 20",28.2
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","MAIS DE 10 A 20",15.4
"maio","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","MAIS DE 10 A 20",0
"maio","interesse_eleicoes","Muito interesse","renda_familiar","MAIS DE 5 A 10",17.4
"maio","interesse_eleicoes","Interesse médio","renda_familiar","MAIS DE 5 A 10",32.6
"maio","interesse_eleicoes","Pouco interesse","renda_familiar","MAIS DE 5 A 10",24.4
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","MAIS DE 5 A 10",25.2
"maio","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","MAIS DE 5 A 10",0.4
"maio","interesse_eleicoes","Muito interesse","renda_familiar","MAIS DE 2 A 5",12.6
"maio","interesse_eleicoes","Interesse médio","renda_familiar","MAIS DE 2 A 5",28.7
"maio","interesse_eleicoes","Pouco interesse","renda_familiar","MAIS DE 2 A 5",31.1
"maio","interesse_eleicoes","Nenhum interesse nas eleições que ocorrerão em outubro","renda_familiar","MAIS DE 2 A 5",26.8
"maio","interesse_eleicoes","Não sabe/ Não respondeu","renda_familiar","MAIS DE 2 A 5",0.7
"maio","interesse_eleicoes","Muito interesse","renda_familiar","MAIS DE 1 A 2",10.6
"maio","interesse_eleicoes","Interesse médio","renda_familiar","MAIS DE 1 A 2",24.3
