data,cat_dado,dado,cat_recorte,recorte,variavel
2014-05-19,rejeicao,Pastor Everaldo,raca,Amarela,23
2014-05-19,rejeicao,Eduardo Campos,raca,Amarela,14
2014-05-19,rejeicao,Dilma Rousseff,raca,Indígena,20
2014-05-19,rejeicao,Aécio Neves,raca,Indígena,13
2014-05-19,rejeicao,Pastor Everaldo,raca,Indígena,27
2014-05-19,rejeicao,Eduardo Campos,raca,Indígena,13
2014-05-19,rejeicao,Dilma Rousseff,raca,Não respondeu,NA
2014-05-19,rejeicao,Aécio Neves,raca,Não respondeu,NA
2014-05-19,rejeicao,Pastor Everaldo,raca,Não respondeu,NA
2014-05-19,rejeicao,Eduardo Campos,raca,Não respondeu,NA
2014-05-19,2turno_aecio,Aécio Neves,raca,Branca,27
2014-05-19,2turno_aecio,Dilma Rousseff,raca,Branca,37
2014-05-19,2turno_aecio,Branco/ Nulo,raca,Branca,26
2014-05-19,2turno_aecio,Não sabe/ Não respondeu,raca,Branca,10
2014-05-19,2turno_aecio,Aécio Neves,raca,Preta,25
2014-05-19,2turno_aecio,Dilma Rousseff,raca,Preta,40
2014-05-19,2turno_aecio,Branco/ Nulo,raca,Preta,27
2014-05-19,2turno_aecio,Não sabe/ Não respondeu,raca,Preta,8
2014-05-19,2turno_aecio,Aécio Neves,raca,Parda,20
2014-05-19,2turno_aecio,Dilma Rousseff,raca,Parda,49
2014-05-19,2turno_aecio,Branco/ Nulo,raca,Parda,20
2014-05-19,2turno_aecio,Não sabe/ Não respondeu,raca,Parda,10
2014-05-19,2turno_aecio,Aécio Neves,raca,Amarela,23
2014-05-19,2turno_aecio,Dilma Rousseff,raca,Amarela,41
2014-05-19,2turno_aecio,Branco/ Nulo,raca,Amarela,32
2014-05-19,2turno_aecio,Não sabe/ Não respondeu,raca,Amarela,5
2014-05-19,2turno_aecio,Aécio Neves,raca,Indígena,13
2014-05-19,2turno_aecio,Dilma Rousseff,raca,Indígena,67
2014-05-19,2turno_aecio,Branco/ Nulo,raca,Indígena,13
2014-05-19,2turno_aecio,Não sabe/ Não respondeu,raca,Indígena,7
2014-05-19,2turno_aecio,Aécio Neves,raca,Não respondeu,NA
2014-05-19,2turno_aecio,Dilma Rousseff,raca,Não respondeu,NA
2014-05-19,2turno_aecio,Branco/ Nulo,raca,Não respondeu,NA
2014-05-19,2turno_aecio,Não sabe/ Não respondeu,raca,Não respondeu,NA
2014-05-19,2turno_campos,Dilma Rousseff,raca,Branca,37
2014-05-19,2turno_campos,Eduardo Campos,raca,Branca,22
2014-05-19,2turno_campos,Branco/ Nulo,raca,Branca,30
2014-05-19,2turno_campos,Não sabe/ Não respondeu,raca,Branca,12
2014-05-19,2turno_campos,Dilma Rousseff,raca,Preta,39
2014-05-19,2turno_campos,Eduardo Campos,raca,Preta,22
2014-05-19,2turno_campos,Branco/ Nulo,raca,Preta,27
2014-05-19,2turno_campos,Não sabe/ Não respondeu,raca,Preta,11
2014-05-19,2turno_campos,Dilma Rousseff,raca,Parda,47
2014-05-19,2turno_campos,Eduardo Campos,raca,Parda,21
2014-05-19,2turno_campos,Branco/ Nulo,raca,Parda,20
2014-05-19,2turno_campos,Não sabe/ Não respondeu,raca,Parda,12
2014-05-19,2turno_campos,Dilma Rousseff,raca,Amarela,36
2014-05-19,2turno_campos,Eduardo Campos,raca,Amarela,23
2014-05-19,2turno_campos,Branco/ Nulo,raca,Amarela,27
2014-05-19,2turno_campos,Não sabe/ Não respondeu,raca,Amarela,14
2014-05-19,2turno_campos,Dilma Rousseff,raca,Indígena,60
2014-05-19,2turno_campos,Eduardo Campos,raca,Indígena,20
2014-05-19,2turno_campos,Branco/ Nulo,raca,Indígena,20
2014-05-19,2turno_campos,Não sabe/ Não respondeu,raca,Indígena,0
2014-05-19,2turno_campos,Dilma Rousseff,raca,Não respondeu,NA
2014-05-19,2turno_campos,Eduardo Campos,raca,Não respondeu,NA
2014-05-19,2turno_campos,Branco/ Nulo,raca,Não respondeu,NA
2014-05-19,2turno_campos,Não sabe/ Não respondeu,raca,Não respondeu,NA
2014-05-19,vida_hoje,Muito satisfeito,religiao,Catolica,10
2014-05-19,vida_hoje,Satisfeito,religiao,Catolica,72
2014-05-19,vida_hoje,Insatisfeito,religiao,Catolica,16
2014-05-19,vida_hoje,Muito insatisfeito,religiao,Catolica,2
2014-05-19,vida_hoje,Não sabe/ Não respondeu,religiao,Catolica,0
2014-05-19,vida_hoje,Muito satisfeito,religiao,Evangelica,8
2014-05-19,vida_hoje,Satisfeito,religiao,Evangelica,71
2014-05-19,vida_hoje,Insatisfeito,religiao,Evangelica,17
2014-05-19,vida_hoje,Muito insatisfeito,religiao,Evangelica,3
2014-05-19,vida_hoje,Não sabe/ Não respondeu,religiao,Evangelica,0
2014-05-19,vida_hoje,Muito satisfeito,religiao,Outras,7
2014-05-19,vida_hoje,Satisfeito,religiao,Outras,68
2014-05-19,vida_hoje,Insatisfeito,religiao,Outras,21
2014-05-19,vida_hoje,Muito insatisfeito,religiao,Outras,4
2014-05-19,vida_hoje,Não sabe/ Não respondeu,religiao,Outras,0
2014-05-19,interesse,Muito interesse,religiao,Catolica,14
2014-05-19,interesse,Interesse médio,religiao,Catolica,27
2014-05-19,interesse,Pouco interesse,religiao,Catolica,30
2014-05-19,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,religiao,Catolica,28
2014-05-19,interesse,Não sabe/ Não respondeu,religiao,Catolica,1
2014-05-19,interesse,Muito interesse,religiao,Evangelica,15
2014-05-19,interesse,Interesse médio,religiao,Evangelica,28
2014-05-19,interesse,Pouco interesse,religiao,Evangelica,29
2014-05-19,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,religiao,Evangelica,27
2014-05-19,interesse,Não sabe/ Não respondeu,religiao,Evangelica,0
2014-05-19,interesse,Muito interesse,religiao,Outras,12
2014-05-19,interesse,Interesse médio,religiao,Outras,27
2014-05-19,interesse,Pouco interesse,religiao,Outras,26
2014-05-19,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,religiao,Outras,34
2014-05-19,interesse,Não sabe/ Não respondeu,religiao,Outras,1
2014-05-19,intencao_espontanea,Aécio Neves,religiao,Catolica,9
2014-05-19,intencao_espontanea,Dilma Rousseff,religiao,Catolica,23
2014-05-19,intencao_espontanea,Eduardo Campos,religiao,Catolica,3
2014-05-19,intencao_espontanea,José Serra,religiao,Catolica,1
2014-05-19,intencao_espontanea,Lula,religiao,Catolica,6
2014-05-19,intencao_espontanea,Marina Silva,religiao,Catolica,2
2014-05-19,intencao_espontanea,Outros,religiao,Catolica,1
2014-05-19,intencao_espontanea,Branco/ Nulo,religiao,Catolica,18
2014-05-19,intencao_espontanea,Não sabe/ Não respondeu,religiao,Catolica,37
2014-05-19,intencao_espontanea,Aécio Neves,religiao,Evangelica,8
2014-05-19,intencao_espontanea,Dilma Rousseff,religiao,Evangelica,22
2014-05-19,intencao_espontanea,Eduardo Campos,religiao,Evangelica,5
2014-05-19,intencao_espontanea,José Serra,religiao,Evangelica,1
2014-05-19,intencao_espontanea,Lula,religiao,Evangelica,6
2014-05-19,intencao_espontanea,Marina Silva,religiao,Evangelica,2
2014-05-19,intencao_espontanea,Outros,religiao,Evangelica,2
2014-05-19,intencao_espontanea,Branco/ Nulo,religiao,Evangelica,15
2014-05-19,intencao_espontanea,Não sabe/ Não respondeu,religiao,Evangelica,40
2014-05-19,intencao_espontanea,Aécio Neves,religiao,Outras,7
2014-05-19,intencao_espontanea,Dilma Rousseff,religiao,Outras,20
2014-05-19,intencao_espontanea,Eduardo Campos,religiao,Outras,4
2014-05-19,intencao_espontanea,José Serra,religiao,Outras,1
2014-05-19,intencao_espontanea,Lula,religiao,Outras,5
2014-05-19,intencao_espontanea,Marina Silva,religiao,Outras,4
2014-05-19,intencao_espontanea,Outros,religiao,Outras,1
2014-05-19,intencao_espontanea,Branco/ Nulo,religiao,Outras,26
2014-05-19,intencao_espontanea,Não sabe/ Não respondeu,religiao,Outras,31
2014-05-19,intencao_estimulada,Aécio Neves,religiao,Catolica,21
2014-05-19,intencao_estimulada,Dilma Rousseff,religiao,Catolica,43
2014-05-19,intencao_estimulada,Eduardo Campos,religiao,Catolica,10
2014-05-19,intencao_estimulada,Pastor Everaldo,religiao,Catolica,1
2014-05-19,intencao_estimulada,Randolfe Rodrigues,religiao,Catolica,0
2014-05-19,intencao_estimulada,Eduardo Jorge,religiao,Catolica,1
2014-05-19,intencao_estimulada,Branco/ Nulo,religiao,Catolica,14
2014-05-19,intencao_estimulada,Não sabe/ Não respondeu,religiao,Catolica,10
2014-05-19,intencao_estimulada,Aécio Neves,religiao,Evangelica,19
2014-05-19,intencao_estimulada,Dilma Rousseff,religiao,Evangelica,40
2014-05-19,intencao_estimulada,Eduardo Campos,religiao,Evangelica,12
2014-05-19,intencao_estimulada,Pastor Everaldo,religiao,Evangelica,6
2014-05-19,intencao_estimulada,Randolfe Rodrigues,religiao,Evangelica,0
2014-05-19,intencao_estimulada,Eduardo Jorge,religiao,Evangelica,1
2014-05-19,intencao_estimulada,Branco/ Nulo,religiao,Evangelica,13
2014-05-19,intencao_estimulada,Não sabe/ Não respondeu,religiao,Evangelica,10
2014-05-19,intencao_estimulada,Aécio Neves,religiao,Outras,18
2014-05-19,intencao_estimulada,Dilma Rousseff,religiao,Outras,36
2014-05-19,intencao_estimulada,Eduardo Campos,religiao,Outras,12
2014-05-19,intencao_estimulada,Pastor Everaldo,religiao,Outras,2
2014-05-19,intencao_estimulada,Randolfe Rodrigues,religiao,Outras,1
2014-05-19,intencao_estimulada,Eduardo Jorge,religiao,Outras,0
2014-05-19,intencao_estimulada,Branco/ Nulo,religiao,Outras,20
2014-05-19,intencao_estimulada,Não sabe/ Não respondeu,religiao,Outras,11
2014-05-19,avaliacao_governo,Ótimo,religiao,Catolica,6
2014-05-19,avaliacao_governo,Bom,religiao,Catolica,31
2014-05-19,avaliacao_governo,Regular,religiao,Catolica,28
2014-05-19,avaliacao_governo,Ruim,religiao,Catolica,13
2014-05-19,avaliacao_governo,Péssimo,religiao,Catolica,20
2014-05-19,avaliacao_governo,Não sabe/ Não respondeu,religiao,Catolica,2
2014-05-19,avaliacao_governo,Ótimo,religiao,Evangelica,9
2014-05-19,avaliacao_governo,Bom,religiao,Evangelica,24
2014-05-19,avaliacao_governo,Regular,religiao,Evangelica,33
2014-05-19,avaliacao_governo,Ruim,religiao,Evangelica,15
2014-05-19,avaliacao_governo,Péssimo,religiao,Evangelica,17
2014-05-19,avaliacao_governo,Não sabe/ Não respondeu,religiao,Evangelica,1
2014-05-19,avaliacao_governo,Ótimo,religiao,Outras,7
2014-05-19,avaliacao_governo,Bom,religiao,Outras,21
2014-05-19,avaliacao_governo,Regular,religiao,Outras,30
2014-05-19,avaliacao_governo,Ruim,religiao,Outras,12
2014-05-19,avaliacao_governo,Péssimo,religiao,Outras,28
2014-05-19,avaliacao_governo,Não sabe/ Não respondeu,religiao,Outras,3
2014-05-19,aprova_dilma,Aprova,religiao,Catolica,50
2014-05-19,aprova_dilma,Desaprova,religiao,Catolica,46
2014-05-19,aprova_dilma,Não sabe/ Não respondeu,religiao,Catolica,4
2014-05-19,aprova_dilma,Aprova,religiao,Evangelica,45
2014-05-19,aprova_dilma,Desaprova,religiao,Evangelica,49
2014-05-19,aprova_dilma,Não sabe/ Não respondeu,religiao,Evangelica,6
2014-05-19,aprova_dilma,Aprova,religiao,Outras,41
2014-05-19,aprova_dilma,Desaprova,religiao,Outras,53
2014-05-19,aprova_dilma,Não sabe/ Não respondeu,religiao,Outras,6
2014-05-19,desejo_mudanca,Mudasse totalmente o governo do país,religiao,Catolica,28
2014-05-19,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",religiao,Catolica,35
2014-05-19,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,religiao,Catolica,23
2014-05-19,desejo_mudanca,Desse total continuidade ao governo atual,religiao,Catolica,10
2014-05-19,desejo_mudanca,Não sabe/ Não respondeu,religiao,Catolica,4
2014-05-19,desejo_mudanca,Mudasse totalmente o governo do país,religiao,Evangelica,33
2014-05-19,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",religiao,Evangelica,38
2014-05-19,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,religiao,Evangelica,18
2014-05-19,desejo_mudanca,Desse total continuidade ao governo atual,religiao,Evangelica,9
2014-05-19,desejo_mudanca,Não sabe/ Não respondeu,religiao,Evangelica,3
2014-05-19,desejo_mudanca,Mudasse totalmente o governo do país,religiao,Outras,32
2014-05-19,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",religiao,Outras,32
2014-05-19,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,religiao,Outras,21
2014-05-19,desejo_mudanca,Desse total continuidade ao governo atual,religiao,Outras,9
2014-05-19,desejo_mudanca,Não sabe/ Não respondeu,religiao,Outras,5
2014-05-19,rejeicao,Dilma Rousseff,religiao,Catolica,31
2014-05-19,rejeicao,Aécio Neves,religiao,Catolica,20
2014-05-19,rejeicao,Pastor Everaldo,religiao,Catolica,17
2014-05-19,rejeicao,Eduardo Campos,religiao,Catolica,14
2014-05-19,rejeicao,Dilma Rousseff,religiao,Evangelica,34
2014-05-19,rejeicao,Aécio Neves,religiao,Evangelica,20
2014-05-19,rejeicao,Pastor Everaldo,religiao,Evangelica,11
2014-05-19,rejeicao,Eduardo Campos,religiao,Evangelica,10
2014-05-19,rejeicao,Dilma Rousseff,religiao,Outras,37
2014-05-19,rejeicao,Aécio Neves,religiao,Outras,21
2014-05-19,rejeicao,Pastor Everaldo,religiao,Outras,21
2014-05-19,rejeicao,Eduardo Campos,religiao,Outras,15
2014-05-19,2turno_aecio,Aécio Neves,religiao,Catolica,24
2014-05-19,2turno_aecio,Dilma Rousseff,religiao,Catolica,44
2014-05-19,2turno_aecio,Branco/ Nulo,religiao,Catolica,23
2014-05-19,2turno_aecio,Não sabe/ Não respondeu,religiao,Catolica,10
2014-05-19,2turno_aecio,Aécio Neves,religiao,Evangelica,27
2014-05-19,2turno_aecio,Dilma Rousseff,religiao,Evangelica,42
2014-05-19,2turno_aecio,Branco/ Nulo,religiao,Evangelica,20
2014-05-19,2turno_aecio,Não sabe/ Não respondeu,religiao,Evangelica,11
2014-05-19,2turno_aecio,Aécio Neves,religiao,Outras,21
2014-05-19,2turno_aecio,Dilma Rousseff,religiao,Outras,39
2014-05-19,2turno_aecio,Branco/ Nulo,religiao,Outras,33
2014-05-19,2turno_aecio,Não sabe/ Não respondeu,religiao,Outras,8
2014-05-19,2turno_campos,Dilma Rousseff,religiao,Catolica,43
2014-05-19,2turno_campos,Eduardo Campos,religiao,Catolica,21
2014-05-19,2turno_campos,Branco/ Nulo,religiao,Catolica,24
2014-05-19,2turno_campos,Não sabe/ Não respondeu,religiao,Catolica,12
2014-05-19,2turno_campos,Dilma Rousseff,religiao,Evangelica,40
2014-05-19,2turno_campos,Eduardo Campos,religiao,Evangelica,24
2014-05-19,2turno_campos,Branco/ Nulo,religiao,Evangelica,23
2014-05-19,2turno_campos,Não sabe/ Não respondeu,religiao,Evangelica,13
2014-05-19,2turno_campos,Dilma Rousseff,religiao,Outras,37
2014-05-19,2turno_campos,Eduardo Campos,religiao,Outras,19
2014-05-19,2turno_campos,Branco/ Nulo,religiao,Outras,34
2014-05-19,2turno_campos,Não sabe/ Não respondeu,religiao,Outras,11
2014-05-19,interesse,Muito interesse,vida_hoje,Muito satisfeito,31
2014-05-19,interesse,Interesse médio,vida_hoje,Muito satisfeito,30
2014-05-19,interesse,Pouco interesse,vida_hoje,Muito satisfeito,14
2014-05-19,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,vida_hoje,Muito satisfeito,22
2014-05-19,interesse,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,3
2014-05-19,interesse,Muito interesse,vida_hoje,Satisfeito,11
2014-05-19,interesse,Interesse médio,vida_hoje,Satisfeito,30
2014-05-19,interesse,Pouco interesse,vida_hoje,Satisfeito,31
2014-05-19,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,vida_hoje,Satisfeito,26
2014-05-19,interesse,Não sabe/ Não respondeu,vida_hoje,Satisfeito,1
2014-05-19,interesse,Muito interesse,vida_hoje,Insatisfeito,13
2014-05-19,interesse,Interesse médio,vida_hoje,Insatisfeito,15
2014-05-19,interesse,Pouco interesse,vida_hoje,Insatisfeito,35
2014-05-19,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,vida_hoje,Insatisfeito,37
2014-05-19,interesse,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,0
2014-05-19,interesse,Muito interesse,vida_hoje,Muito insatisfeito,15
2014-05-19,interesse,Interesse médio,vida_hoje,Muito insatisfeito,19
2014-05-19,interesse,Pouco interesse,vida_hoje,Muito insatisfeito,12
2014-05-19,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,vida_hoje,Muito insatisfeito,54
2014-05-19,interesse,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,0
2014-05-19,interesse,Muito interesse,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,interesse,Interesse médio,vida_hoje,Não sabe/ Não respondeu,0
2014-05-19,interesse,Pouco interesse,vida_hoje,Não sabe/ Não respondeu,14
2014-05-19,interesse,Nenhum interesse nas eleições que ocorrerão em outubro,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,interesse,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,intencao_espontanea,Lula,vida_hoje,Muito satisfeito,16
2014-05-19,intencao_espontanea,Marina Silva,vida_hoje,Muito satisfeito,5
2014-05-19,intencao_espontanea,Branco/ Nulo,vida_hoje,Muito satisfeito,29
2014-05-19,intencao_espontanea,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,50
2014-05-19,intencao_espontanea,Lula,vida_hoje,Satisfeito,9
2014-05-19,intencao_espontanea,Marina Silva,vida_hoje,Satisfeito,3
2014-05-19,intencao_espontanea,Branco/ Nulo,vida_hoje,Satisfeito,26
2014-05-19,intencao_espontanea,Não sabe/ Não respondeu,vida_hoje,Satisfeito,62
2014-05-19,intencao_espontanea,Lula,vida_hoje,Insatisfeito,7
2014-05-19,intencao_espontanea,Marina Silva,vida_hoje,Insatisfeito,3
2014-05-19,intencao_espontanea,Branco/ Nulo,vida_hoje,Insatisfeito,37
2014-05-19,intencao_espontanea,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,53
2014-05-19,intencao_espontanea,Lula,vida_hoje,Muito insatisfeito,9
2014-05-19,intencao_espontanea,Marina Silva,vida_hoje,Muito insatisfeito,6
2014-05-19,intencao_espontanea,Branco/ Nulo,vida_hoje,Muito insatisfeito,44
2014-05-19,intencao_espontanea,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,41
2014-05-19,intencao_espontanea,Lula,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,intencao_espontanea,Marina Silva,vida_hoje,Não sabe/ Não respondeu,14
2014-05-19,intencao_espontanea,Branco/ Nulo,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,intencao_espontanea,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,intencao_estimulada,Aécio Neves,vida_hoje,Muito satisfeito,29
2014-05-19,intencao_estimulada,Dilma Rousseff,vida_hoje,Muito satisfeito,63
2014-05-19,intencao_estimulada,Pastor Everaldo,vida_hoje,Muito satisfeito,2
2014-05-19,intencao_estimulada,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,6
2014-05-19,intencao_estimulada,Aécio Neves,vida_hoje,Satisfeito,25
2014-05-19,intencao_estimulada,Dilma Rousseff,vida_hoje,Satisfeito,58
2014-05-19,intencao_estimulada,Pastor Everaldo,vida_hoje,Satisfeito,3
2014-05-19,intencao_estimulada,Não sabe/ Não respondeu,vida_hoje,Satisfeito,14
2014-05-19,intencao_estimulada,Aécio Neves,vida_hoje,Insatisfeito,34
2014-05-19,intencao_estimulada,Dilma Rousseff,vida_hoje,Insatisfeito,45
2014-05-19,intencao_estimulada,Pastor Everaldo,vida_hoje,Insatisfeito,5
2014-05-19,intencao_estimulada,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,16
2014-05-19,intencao_estimulada,Aécio Neves,vida_hoje,Muito insatisfeito,47
2014-05-19,intencao_estimulada,Dilma Rousseff,vida_hoje,Muito insatisfeito,30
2014-05-19,intencao_estimulada,Pastor Everaldo,vida_hoje,Muito insatisfeito,10
2014-05-19,intencao_estimulada,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,13
2014-05-19,intencao_estimulada,Aécio Neves,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,intencao_estimulada,Dilma Rousseff,vida_hoje,Não sabe/ Não respondeu,43
2014-05-19,intencao_estimulada,Pastor Everaldo,vida_hoje,Não sabe/ Não respondeu,14
2014-05-19,intencao_estimulada,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,14
2014-05-19,avaliacao_governo,Ótimo,vida_hoje,Muito satisfeito,15
2014-05-19,avaliacao_governo,Bom,vida_hoje,Muito satisfeito,34
2014-05-19,avaliacao_governo,Regular,vida_hoje,Muito satisfeito,17
2014-05-19,avaliacao_governo,Ruim,vida_hoje,Muito satisfeito,11
2014-05-19,avaliacao_governo,Péssimo,vida_hoje,Muito satisfeito,20
2014-05-19,avaliacao_governo,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,3
2014-05-19,avaliacao_governo,Ótimo,vida_hoje,Satisfeito,7
2014-05-19,avaliacao_governo,Bom,vida_hoje,Satisfeito,31
2014-05-19,avaliacao_governo,Regular,vida_hoje,Satisfeito,31
2014-05-19,avaliacao_governo,Ruim,vida_hoje,Satisfeito,13
2014-05-19,avaliacao_governo,Péssimo,vida_hoje,Satisfeito,17
2014-05-19,avaliacao_governo,Não sabe/ Não respondeu,vida_hoje,Satisfeito,1
2014-05-19,avaliacao_governo,Ótimo,vida_hoje,Insatisfeito,4
2014-05-19,avaliacao_governo,Bom,vida_hoje,Insatisfeito,16
2014-05-19,avaliacao_governo,Regular,vida_hoje,Insatisfeito,31
2014-05-19,avaliacao_governo,Ruim,vida_hoje,Insatisfeito,17
2014-05-19,avaliacao_governo,Péssimo,vida_hoje,Insatisfeito,30
2014-05-19,avaliacao_governo,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,2
2014-05-19,avaliacao_governo,Ótimo,vida_hoje,Muito insatisfeito,2
2014-05-19,avaliacao_governo,Bom,vida_hoje,Muito insatisfeito,10
2014-05-19,avaliacao_governo,Regular,vida_hoje,Muito insatisfeito,15
2014-05-19,avaliacao_governo,Ruim,vida_hoje,Muito insatisfeito,19
2014-05-19,avaliacao_governo,Péssimo,vida_hoje,Muito insatisfeito,46
2014-05-19,avaliacao_governo,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,8
2014-05-19,avaliacao_governo,Ótimo,vida_hoje,Não sabe/ Não respondeu,14
2014-05-19,avaliacao_governo,Bom,vida_hoje,Não sabe/ Não respondeu,0
2014-05-19,avaliacao_governo,Regular,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,avaliacao_governo,Ruim,vida_hoje,Não sabe/ Não respondeu,14
2014-05-19,avaliacao_governo,Péssimo,vida_hoje,Não sabe/ Não respondeu,14
2014-05-19,avaliacao_governo,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,aprova_dilma,Aprova,vida_hoje,Muito satisfeito,55
2014-05-19,aprova_dilma,Desaprova,vida_hoje,Muito satisfeito,39
2014-05-19,aprova_dilma,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,6
2014-05-19,aprova_dilma,Aprova,vida_hoje,Satisfeito,51
2014-05-19,aprova_dilma,Desaprova,vida_hoje,Satisfeito,44
2014-05-19,aprova_dilma,Não sabe/ Não respondeu,vida_hoje,Satisfeito,5
2014-05-19,aprova_dilma,Aprova,vida_hoje,Insatisfeito,32
2014-05-19,aprova_dilma,Desaprova,vida_hoje,Insatisfeito,64
2014-05-19,aprova_dilma,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,4
2014-05-19,aprova_dilma,Aprova,vida_hoje,Muito insatisfeito,21
2014-05-19,aprova_dilma,Desaprova,vida_hoje,Muito insatisfeito,71
2014-05-19,aprova_dilma,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,8
2014-05-19,aprova_dilma,Aprova,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,aprova_dilma,Desaprova,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,aprova_dilma,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,43
2014-05-19,desejo_mudanca,Mudasse totalmente o governo do país,vida_hoje,Muito satisfeito,27
2014-05-19,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",vida_hoje,Muito satisfeito,28
2014-05-19,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,vida_hoje,Muito satisfeito,24
2014-05-19,desejo_mudanca,Desse total continuidade ao governo atual,vida_hoje,Muito satisfeito,17
2014-05-19,desejo_mudanca,Não sabe/ Não respondeu,vida_hoje,Muito satisfeito,4
2014-05-19,desejo_mudanca,Mudasse totalmente o governo do país,vida_hoje,Satisfeito,27
2014-05-19,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",vida_hoje,Satisfeito,37
2014-05-19,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,vida_hoje,Satisfeito,23
2014-05-19,desejo_mudanca,Desse total continuidade ao governo atual,vida_hoje,Satisfeito,10
2014-05-19,desejo_mudanca,Não sabe/ Não respondeu,vida_hoje,Satisfeito,4
2014-05-19,desejo_mudanca,Mudasse totalmente o governo do país,vida_hoje,Insatisfeito,41
2014-05-19,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",vida_hoje,Insatisfeito,33
2014-05-19,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,vida_hoje,Insatisfeito,17
2014-05-19,desejo_mudanca,Desse total continuidade ao governo atual,vida_hoje,Insatisfeito,5
2014-05-19,desejo_mudanca,Não sabe/ Não respondeu,vida_hoje,Insatisfeito,5
2014-05-19,desejo_mudanca,Mudasse totalmente o governo do país,vida_hoje,Muito insatisfeito,48
2014-05-19,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",vida_hoje,Muito insatisfeito,35
2014-05-19,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,vida_hoje,Muito insatisfeito,8
2014-05-19,desejo_mudanca,Desse total continuidade ao governo atual,vida_hoje,Muito insatisfeito,6
2014-05-19,desejo_mudanca,Não sabe/ Não respondeu,vida_hoje,Muito insatisfeito,4
2014-05-19,desejo_mudanca,Mudasse totalmente o governo do país,vida_hoje,Não sabe/ Não respondeu,43
2014-05-19,desejo_mudanca,"Mantivesse só alguns programas, mas mudasse muita coisa",vida_hoje,Não sabe/ Não respondeu,14
2014-05-19,desejo_mudanca,Fizesse poucas mudanças e desse continuidade para muita coisa,vida_hoje,Não sabe/ Não respondeu,29
2014-05-19,desejo_mudanca,Desse total continuidade ao governo atual,vida_hoje,Não sabe/ Não respondeu,14
2014-05-19,desejo_mudanca,Não sabe/ Não respondeu,vida_hoje,Não sabe/ Não respondeu,0
2014-05-19,rejeicao,Dilma Rousseff,vida_hoje,Muito satisfeito,27
2014-05-19,rejeicao,Aécio Neves,vida_hoje,Muito satisfeito,25
2014-05-19,rejeicao,Pastor Everaldo,vida_hoje,Muito satisfeito,11
2014-05-19,rejeicao,Eduardo Campos,vida_hoje,Muito satisfeito,14
