"data","cat_pergunta","dado","cat_recorte","recorte","valor"
"2014-10-08","intencao_espontanea","NS/NR*2","voto_1turno","NS/NR*",52
"2014-10-08","intencao_espontanea","Outros2","voto_1turno","NS/NR*",1
"2014-10-08","intencao_espontanea","Aécio Neves2","voto_1turno","Outros",27
"2014-10-08","intencao_espontanea","Branco e Nulo2","voto_1turno","Outros",18
"2014-10-08","intencao_espontanea","Dilma Rousseff2","voto_1turno","Outros",32
"2014-10-08","intencao_espontanea","NS/NR*2","voto_1turno","Outros",22
"2014-10-08","intencao_espontanea","Outros2","voto_1turno","Outros",1
"2014-10-08","aprova_dilma","Aprova","voto_1turno","Aécio Neves",16
"2014-10-08","aprova_dilma","Desaprova","voto_1turno","Aécio Neves",78
"2014-10-08","aprova_dilma","NS/NR*","voto_1turno","Aécio Neves",7
"2014-10-08","aprova_dilma","Aprova","voto_1turno","Branco e Nulo",21
"2014-10-08","aprova_dilma","Desaprova","voto_1turno","Branco e Nulo",62
"2014-10-08","aprova_dilma","NS/NR*","voto_1turno","Branco e Nulo",17
"2014-10-08","aprova_dilma","Aprova","voto_1turno","Dilma Rousseff",91
"2014-10-08","aprova_dilma","Desaprova","voto_1turno","Dilma Rousseff",6
"2014-10-08","aprova_dilma","NS/NR*","voto_1turno","Dilma Rousseff",4
"2014-10-08","aprova_dilma","Aprova","voto_1turno","Marina Silva",27
"2014-10-08","aprova_dilma","Desaprova","voto_1turno","Marina Silva",67
"2014-10-08","aprova_dilma","NS/NR*","voto_1turno","Marina Silva",6
"2014-10-08","aprova_dilma","Aprova","voto_1turno","Não votou",30
"2014-10-08","aprova_dilma","Desaprova","voto_1turno","Não votou",58
"2014-10-08","aprova_dilma","NS/NR*","voto_1turno","Não votou",12
"2014-10-08","aprova_dilma","Aprova","voto_1turno","NS/NR*",34
"2014-10-08","aprova_dilma","Desaprova","voto_1turno","NS/NR*",36
"2014-10-08","aprova_dilma","NS/NR*","voto_1turno","NS/NR*",30
"2014-10-08","aprova_dilma","Aprova","voto_1turno","Outros",45
"2014-10-08","aprova_dilma","Desaprova","voto_1turno","Outros",45
"2014-10-08","aprova_dilma","NS/NR*","voto_1turno","Outros",10
"2014-10-08","rejeicao","Dilma Rousseff2","voto_1turno","Aécio Neves",82
"2014-10-08","rejeicao","Aécio Neves2","voto_1turno","Aécio Neves",1
"2014-10-08","rejeicao","Dilma Rousseff2","voto_1turno","Branco e Nulo",49
"2014-10-08","rejeicao","Aécio Neves2","voto_1turno","Branco e Nulo",32
"2014-10-08","rejeicao","Dilma Rousseff2","voto_1turno","Dilma Rousseff",3
"2014-10-08","rejeicao","Aécio Neves2","voto_1turno","Dilma Rousseff",67
"2014-10-08","rejeicao","Dilma Rousseff2","voto_1turno","Marina Silva",58
"2014-10-08","rejeicao","Aécio Neves2","voto_1turno","Marina Silva",14
"2014-10-08","rejeicao","Dilma Rousseff2","voto_1turno","Não votou",52
"2014-10-08","rejeicao","Aécio Neves2","voto_1turno","Não votou",18
"2014-10-08","rejeicao","Dilma Rousseff2","voto_1turno","NS/NR*",20
"2014-10-08","rejeicao","Aécio Neves2","voto_1turno","NS/NR*",6
"2014-10-08","rejeicao","Dilma Rousseff2","voto_1turno","Outros",34
"2014-10-08","rejeicao","Aécio Neves2","voto_1turno","Outros",38
"2014-10-08","segundo_turno_aecio","Aécio Neves2","voto_1turno","Aécio Neves",96
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","voto_1turno","Aécio Neves",0
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","voto_1turno","Aécio Neves",3
"2014-10-08","segundo_turno_aecio","NS/NR*2","voto_1turno","Aécio Neves",1
"2014-10-08","segundo_turno_aecio","Aécio Neves2","voto_1turno","Branco e Nulo",25
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","voto_1turno","Branco e Nulo",53
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","voto_1turno","Branco e Nulo",13
"2014-10-08","segundo_turno_aecio","NS/NR*2","voto_1turno","Branco e Nulo",10
"2014-10-08","segundo_turno_aecio","Aécio Neves2","voto_1turno","Dilma Rousseff",5
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","voto_1turno","Dilma Rousseff",1
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","voto_1turno","Dilma Rousseff",93
"2014-10-08","segundo_turno_aecio","NS/NR*2","voto_1turno","Dilma Rousseff",2
"2014-10-08","segundo_turno_aecio","Aécio Neves2","voto_1turno","Marina Silva",64
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","voto_1turno","Marina Silva",10
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","voto_1turno","Marina Silva",18
"2014-10-08","segundo_turno_aecio","NS/NR*2","voto_1turno","Marina Silva",8
"2014-10-08","segundo_turno_aecio","Aécio Neves2","voto_1turno","Não votou",54
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","voto_1turno","Não votou",26
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","voto_1turno","Não votou",16
"2014-10-08","segundo_turno_aecio","NS/NR*2","voto_1turno","Não votou",4
"2014-10-08","segundo_turno_aecio","Aécio Neves2","voto_1turno","NS/NR*",27
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","voto_1turno","NS/NR*",14
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","voto_1turno","NS/NR*",17
"2014-10-08","segundo_turno_aecio","NS/NR*2","voto_1turno","NS/NR*",42
"2014-10-08","segundo_turno_aecio","Aécio Neves2","voto_1turno","Outros",32
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","voto_1turno","Outros",18
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","voto_1turno","Outros",40
"2014-10-08","segundo_turno_aecio","NS/NR*2","voto_1turno","Outros",10
"2014-10-08","favorito","Aécio Neves2","voto_1turno","Aécio Neves",82
"2014-10-08","favorito","Dilma Rousseff2","voto_1turno","Aécio Neves",13
"2014-10-08","favorito","NS/NR*2","voto_1turno","Aécio Neves",5
"2014-10-08","favorito","Aécio Neves2","voto_1turno","Branco e Nulo",25
"2014-10-08","favorito","Dilma Rousseff2","voto_1turno","Branco e Nulo",42
"2014-10-08","favorito","NS/NR*2","voto_1turno","Branco e Nulo",34
"2014-10-08","favorito","Aécio Neves2","voto_1turno","Dilma Rousseff",8
"2014-10-08","favorito","Dilma Rousseff2","voto_1turno","Dilma Rousseff",85
"2014-10-08","favorito","NS/NR*2","voto_1turno","Dilma Rousseff",7
"2014-10-08","favorito","Aécio Neves2","voto_1turno","Marina Silva",50
"2014-10-08","favorito","Dilma Rousseff2","voto_1turno","Marina Silva",35
"2014-10-08","favorito","NS/NR*2","voto_1turno","Marina Silva",15
"2014-10-08","favorito","Aécio Neves2","voto_1turno","Não votou",46
"2014-10-08","favorito","Dilma Rousseff2","voto_1turno","Não votou",38
"2014-10-08","favorito","NS/NR*2","voto_1turno","Não votou",16
"2014-10-08","favorito","Aécio Neves2","voto_1turno","NS/NR*",24
"2014-10-08","favorito","Dilma Rousseff2","voto_1turno","NS/NR*",20
"2014-10-08","favorito","NS/NR*2","voto_1turno","NS/NR*",55
"2014-10-08","favorito","Aécio Neves2","voto_1turno","Outros",20
"2014-10-08","favorito","Dilma Rousseff2","voto_1turno","Outros",54
"2014-10-08","favorito","NS/NR*2","voto_1turno","Outros",27
"2014-10-08","nota","nota","voto_1turno","Aécio Neves",3.8
"2014-10-08","nota","nota","voto_1turno","Branco e Nulo",3.9
"2014-10-08","nota","nota","voto_1turno","Dilma Rousseff",8.2
"2014-10-08","nota","nota","voto_1turno","Marina Silva",4.5
"2014-10-08","nota","nota","voto_1turno","Não votou",5.2
"2014-10-08","nota","nota","voto_1turno","NS/NR*",5.6
"2014-10-08","nota","nota","voto_1turno","Outros",5.1
"2014-10-08","segundo_aecio_validos","Aécio Neves2","voto_1turno","Aécio Neves",97
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","voto_1turno","Aécio Neves",3
"2014-10-08","segundo_aecio_validos","Aécio Neves2","voto_1turno","Branco e Nulo",66
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","voto_1turno","Branco e Nulo",34
"2014-10-08","segundo_aecio_validos","Aécio Neves2","voto_1turno","Dilma Rousseff",5
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","voto_1turno","Dilma Rousseff",95
"2014-10-08","segundo_aecio_validos","Aécio Neves2","voto_1turno","Marina Silva",78
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","voto_1turno","Marina Silva",22
"2014-10-08","segundo_aecio_validos","Aécio Neves2","voto_1turno","Não votou",77
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","voto_1turno","Não votou",23
"2014-10-08","segundo_aecio_validos","Aécio Neves2","voto_1turno","NS/NR*",61
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","voto_1turno","NS/NR*",39
"2014-10-08","segundo_aecio_validos","Aécio Neves2","voto_1turno","Outros",44
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","voto_1turno","Outros",56
"2014-10-08","espontanea_validos","Aécio Neves2","voto_1turno","Aécio Neves",98
"2014-10-08","espontanea_validos","Dilma Rousseff2","voto_1turno","Aécio Neves",2
"2014-10-08","espontanea_validos","Outros2","voto_1turno","Aécio Neves",0
"2014-10-08","espontanea_validos","Aécio Neves2","voto_1turno","Branco e Nulo",64
"2014-10-08","espontanea_validos","Dilma Rousseff2","voto_1turno","Branco e Nulo",34
"2014-10-08","espontanea_validos","Outros2","voto_1turno","Branco e Nulo",2
"2014-10-08","espontanea_validos","Aécio Neves2","voto_1turno","Dilma Rousseff",5
"2014-10-08","espontanea_validos","Dilma Rousseff2","voto_1turno","Dilma Rousseff",95
"2014-10-08","espontanea_validos","Outros2","voto_1turno","Dilma Rousseff",0
"2014-10-08","espontanea_validos","Aécio Neves2","voto_1turno","Marina Silva",78
"2014-10-08","espontanea_validos","Dilma Rousseff2","voto_1turno","Marina Silva",20
"2014-10-08","espontanea_validos","Outros2","voto_1turno","Marina Silva",2
"2014-10-08","espontanea_validos","Aécio Neves2","voto_1turno","Não votou",78
"2014-10-08","espontanea_validos","Dilma Rousseff2","voto_1turno","Não votou",22
"2014-10-08","espontanea_validos","Outros2","voto_1turno","Não votou",0
"2014-10-08","espontanea_validos","Aécio Neves2","voto_1turno","NS/NR*",69
"2014-10-08","espontanea_validos","Dilma Rousseff2","voto_1turno","NS/NR*",27
"2014-10-08","espontanea_validos","Outros2","voto_1turno","NS/NR*",4
"2014-10-08","espontanea_validos","Aécio Neves2","voto_1turno","Outros",45
"2014-10-08","espontanea_validos","Dilma Rousseff2","voto_1turno","Outros",53
"2014-10-08","espontanea_validos","Outros2","voto_1turno","Outros",2
"2014-10-08","certeza_voto","É definitiva","voto_1turno","Aécio Neves",91
"2014-10-08","certeza_voto","NS/NR*","voto_1turno","Aécio Neves",2
"2014-10-08","certeza_voto","Pode mudar","voto_1turno","Aécio Neves",7
"2014-10-08","certeza_voto","É definitiva","voto_1turno","Branco e Nulo",71
"2014-10-08","certeza_voto","NS/NR*","voto_1turno","Branco e Nulo",10
"2014-10-08","certeza_voto","Pode mudar","voto_1turno","Branco e Nulo",19
"2014-10-08","certeza_voto","É definitiva","voto_1turno","Dilma Rousseff",88
"2014-10-08","certeza_voto","NS/NR*","voto_1turno","Dilma Rousseff",3
"2014-10-08","certeza_voto","Pode mudar","voto_1turno","Dilma Rousseff",10
"2014-10-08","certeza_voto","É definitiva","voto_1turno","Marina Silva",74
"2014-10-08","certeza_voto","NS/NR*","voto_1turno","Marina Silva",6
"2014-10-08","certeza_voto","Pode mudar","voto_1turno","Marina Silva",20
"2014-10-08","certeza_voto","É definitiva","voto_1turno","Não votou",77
"2014-10-08","certeza_voto","NS/NR*","voto_1turno","Não votou",6
"2014-10-08","certeza_voto","Pode mudar","voto_1turno","Não votou",17
"2014-10-08","certeza_voto","É definitiva","voto_1turno","NS/NR*",56
"2014-10-08","certeza_voto","NS/NR*","voto_1turno","NS/NR*",21
"2014-10-08","certeza_voto","Pode mudar","voto_1turno","NS/NR*",23
"2014-10-08","certeza_voto","É definitiva","voto_1turno","Outros",74
"2014-10-08","certeza_voto","NS/NR*","voto_1turno","Outros",7
"2014-10-08","certeza_voto","Pode mudar","voto_1turno","Outros",19
"2014-10-08","vida_hoje","Satisfeito","certeza_voto","É definitiva",80
"2014-10-08","vida_hoje","Insatisfeito","certeza_voto","É definitiva",19
"2014-10-08","vida_hoje","NS/NR*","certeza_voto","É definitiva",0
"2014-10-08","vida_hoje","Satisfeito","certeza_voto","NS/NR*",76
"2014-10-08","vida_hoje","Insatisfeito","certeza_voto","NS/NR*",23
"2014-10-08","vida_hoje","NS/NR*","certeza_voto","NS/NR*",1
"2014-10-08","vida_hoje","Satisfeito","certeza_voto","Pode mudar",79
"2014-10-08","vida_hoje","Insatisfeito","certeza_voto","Pode mudar",20
"2014-10-08","vida_hoje","NS/NR*","certeza_voto","Pode mudar",1
"2014-10-08","interesse","Tem muito interesse","certeza_voto","É definitiva",33
"2014-10-08","interesse","Tem médio interesse","certeza_voto","É definitiva",36
"2014-10-08","interesse","Não tem interesse","certeza_voto","É definitiva",30
"2014-10-08","interesse","NS/NR*","certeza_voto","É definitiva",0
"2014-10-08","interesse","Tem muito interesse","certeza_voto","NS/NR*",15
"2014-10-08","interesse","Tem médio interesse","certeza_voto","NS/NR*",35
"2014-10-08","interesse","Não tem interesse","certeza_voto","NS/NR*",50
"2014-10-08","interesse","NS/NR*","certeza_voto","NS/NR*",0
"2014-10-08","interesse","Tem muito interesse","certeza_voto","Pode mudar",17
"2014-10-08","interesse","Tem médio interesse","certeza_voto","Pode mudar",35
"2014-10-08","interesse","Não tem interesse","certeza_voto","Pode mudar",48
"2014-10-08","interesse","NS/NR*","certeza_voto","Pode mudar",0
"2014-10-08","intencao_espontanea","Aécio Neves2","certeza_voto","É definitiva",47
"2014-10-08","intencao_espontanea","Branco e Nulo2","certeza_voto","É definitiva",6
"2014-10-08","intencao_espontanea","Dilma Rousseff2","certeza_voto","É definitiva",45
"2014-10-08","intencao_espontanea","NS/NR*2","certeza_voto","É definitiva",2
"2014-10-08","intencao_espontanea","Outros2","certeza_voto","É definitiva",0
"2014-10-08","intencao_espontanea","Aécio Neves2","certeza_voto","NS/NR*",22
"2014-10-08","intencao_espontanea","Branco e Nulo2","certeza_voto","NS/NR*",27
"2014-10-08","intencao_espontanea","Dilma Rousseff2","certeza_voto","NS/NR*",21
"2014-10-08","intencao_espontanea","NS/NR*2","certeza_voto","NS/NR*",27
"2014-10-08","intencao_espontanea","Outros2","certeza_voto","NS/NR*",2
"2014-10-08","intencao_espontanea","Aécio Neves2","certeza_voto","Pode mudar",41
"2014-10-08","intencao_espontanea","Branco e Nulo2","certeza_voto","Pode mudar",13
"2014-10-08","intencao_espontanea","Dilma Rousseff2","certeza_voto","Pode mudar",35
"2014-10-08","intencao_espontanea","NS/NR*2","certeza_voto","Pode mudar",10
"2014-10-08","intencao_espontanea","Outros2","certeza_voto","Pode mudar",1
"2014-10-08","aprova_dilma","Aprova","certeza_voto","É definitiva",51
"2014-10-08","aprova_dilma","Desaprova","certeza_voto","É definitiva",45
"2014-10-08","aprova_dilma","NS/NR*","certeza_voto","É definitiva",5
"2014-10-08","aprova_dilma","Aprova","certeza_voto","NS/NR*",36
"2014-10-08","aprova_dilma","Desaprova","certeza_voto","NS/NR*",38
"2014-10-08","aprova_dilma","NS/NR*","certeza_voto","NS/NR*",26
"2014-10-08","aprova_dilma","Aprova","certeza_voto","Pode mudar",51
"2014-10-08","aprova_dilma","Desaprova","certeza_voto","Pode mudar",40
"2014-10-08","aprova_dilma","NS/NR*","certeza_voto","Pode mudar",8
"2014-10-08","rejeicao","Dilma Rousseff2","certeza_voto","É definitiva",46
"2014-10-08","rejeicao","Aécio Neves2","certeza_voto","É definitiva",38
"2014-10-08","rejeicao","Dilma Rousseff2","certeza_voto","NS/NR*",20
"2014-10-08","rejeicao","Aécio Neves2","certeza_voto","NS/NR*",12
"2014-10-08","rejeicao","Dilma Rousseff2","certeza_voto","Pode mudar",23
"2014-10-08","rejeicao","Aécio Neves2","certeza_voto","Pode mudar",13
"2014-10-08","segundo_turno_aecio","Aécio Neves2","certeza_voto","É definitiva",48
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","certeza_voto","É definitiva",5
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","certeza_voto","É definitiva",47
"2014-10-08","segundo_turno_aecio","NS/NR*2","certeza_voto","É definitiva",0
"2014-10-08","segundo_turno_aecio","Aécio Neves2","certeza_voto","NS/NR*",42
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","certeza_voto","NS/NR*",24
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","certeza_voto","NS/NR*",35
"2014-10-08","segundo_turno_aecio","NS/NR*2","certeza_voto","NS/NR*",0
"2014-10-08","segundo_turno_aecio","Aécio Neves2","certeza_voto","Pode mudar",47
"2014-10-08","segundo_turno_aecio","Branco e Nulo2","certeza_voto","Pode mudar",11
"2014-10-08","segundo_turno_aecio","Dilma Rousseff2","certeza_voto","Pode mudar",42
"2014-10-08","segundo_turno_aecio","NS/NR*2","certeza_voto","Pode mudar",0
"2014-10-08","favorito","Aécio Neves2","certeza_voto","É definitiva",43
"2014-10-08","favorito","Dilma Rousseff2","certeza_voto","É definitiva",51
"2014-10-08","favorito","NS/NR*2","certeza_voto","É definitiva",7
"2014-10-08","favorito","Aécio Neves2","certeza_voto","NS/NR*",28
"2014-10-08","favorito","Dilma Rousseff2","certeza_voto","NS/NR*",41
"2014-10-08","favorito","NS/NR*2","certeza_voto","NS/NR*",31
"2014-10-08","favorito","Aécio Neves2","certeza_voto","Pode mudar",34
"2014-10-08","favorito","Dilma Rousseff2","certeza_voto","Pode mudar",50
"2014-10-08","favorito","NS/NR*2","certeza_voto","Pode mudar",16
"2014-10-08","nota","nota","certeza_voto","É definitiva",5.8
"2014-10-08","nota","nota","certeza_voto","NS/NR*",5.6
"2014-10-08","nota","nota","certeza_voto","Pode mudar",5.8
"2014-10-08","segundo_aecio_validos","Aécio Neves2","certeza_voto","É definitiva",51
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","certeza_voto","É definitiva",49
"2014-10-08","segundo_aecio_validos","Aécio Neves2","certeza_voto","NS/NR*",55
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","certeza_voto","NS/NR*",45
"2014-10-08","segundo_aecio_validos","Aécio Neves2","certeza_voto","Pode mudar",53
"2014-10-08","segundo_aecio_validos","Dilma Rousseff2","certeza_voto","Pode mudar",47
"2014-10-08","espontanea_validos","Aécio Neves2","certeza_voto","É definitiva",51
"2014-10-08","espontanea_validos","Dilma Rousseff2","certeza_voto","É definitiva",49
"2014-10-08","espontanea_validos","Outros2","certeza_voto","É definitiva",0
"2014-10-08","espontanea_validos","Aécio Neves2","certeza_voto","NS/NR*",49
"2014-10-08","espontanea_validos","Dilma Rousseff2","certeza_voto","NS/NR*",47
"2014-10-08","espontanea_validos","Outros2","certeza_voto","NS/NR*",4
"2014-10-08","espontanea_validos","Aécio Neves2","certeza_voto","Pode mudar",53
"2014-10-08","espontanea_validos","Dilma Rousseff2","certeza_voto","Pode mudar",45
"2014-10-08","espontanea_validos","Outros2","certeza_voto","Pode mudar",2
"2014-10-08","voto_1turno","Aécio Neves","certeza_voto","É definitiva",33
"2014-10-08","voto_1turno","Branco e Nulo","certeza_voto","É definitiva",5
"2014-10-08","voto_1turno","Dilma Rousseff","certeza_voto","É definitiva",42
"2014-10-08","voto_1turno","Marina Silva","certeza_voto","É definitiva",15
"2014-10-08","voto_1turno","Não votou","certeza_voto","É definitiva",2
"2014-10-08","voto_1turno","NS/NR*","certeza_voto","É definitiva",1
"2014-10-08","voto_1turno","Outros","certeza_voto","É definitiva",2
"2014-10-08","voto_1turno","Aécio Neves","certeza_voto","NS/NR*",16
"2014-10-08","voto_1turno","Branco e Nulo","certeza_voto","NS/NR*",14
"2014-10-08","voto_1turno","Dilma Rousseff","certeza_voto","NS/NR*",27
"2014-10-08","voto_1turno","Marina Silva","certeza_voto","NS/NR*",27
"2014-10-08","voto_1turno","Não votou","certeza_voto","NS/NR*",3
"2014-10-08","voto_1turno","NS/NR*","certeza_voto","NS/NR*",9
"2014-10-08","voto_1turno","Outros","certeza_voto","NS/NR*",4
"2014-10-08","voto_1turno","Aécio Neves","certeza_voto","Pode mudar",17
"2014-10-08","voto_1turno","Branco e Nulo","certeza_voto","Pode mudar",9
"2014-10-08","voto_1turno","Dilma Rousseff","certeza_voto","Pode mudar",34
"2014-10-08","voto_1turno","Marina Silva","certeza_voto","Pode mudar",30
"2014-10-08","voto_1turno","Não votou","certeza_voto","Pode mudar",2
"2014-10-08","voto_1turno","NS/NR*","certeza_voto","Pode mudar",3
"2014-10-08","voto_1turno","Outros","certeza_voto","Pode mudar",4
"2014-10-08","vida_hoje","Satisfeito","segundo_turno_aecio","Aécio Neves",77
"2014-10-08","vida_hoje","Insatisfeito","segundo_turno_aecio","Aécio Neves",22
"2014-10-08","vida_hoje","NS/NR*","segundo_turno_aecio","Aécio Neves",1
"2014-10-08","vida_hoje","Satisfeito","segundo_turno_aecio","Branco e Nulo",66
"2014-10-08","vida_hoje","Insatisfeito","segundo_turno_aecio","Branco e Nulo",33
"2014-10-08","vida_hoje","NS/NR*","segundo_turno_aecio","Branco e Nulo",2
"2014-10-08","vida_hoje","Satisfeito","segundo_turno_aecio","Dilma Rousseff",85
"2014-10-08","vida_hoje","Insatisfeito","segundo_turno_aecio","Dilma Rousseff",15
"2014-10-08","vida_hoje","NS/NR*","segundo_turno_aecio","Dilma Rousseff",0
"2014-10-08","vida_hoje","Satisfeito","segundo_turno_aecio","NS/NR*",76
"2014-10-08","vida_hoje","Insatisfeito","segundo_turno_aecio","NS/NR*",22
"2014-10-08","vida_hoje","NS/NR*","segundo_turno_aecio","NS/NR*",1
"2014-10-08","interesse","Tem muito interesse","segundo_turno_aecio","Aécio Neves",37
"2014-10-08","interesse","Tem médio interesse","segundo_turno_aecio","Aécio Neves",33
"2014-10-08","interesse","Não tem interesse","segundo_turno_aecio","Aécio Neves",30
"2014-10-08","interesse","NS/NR*","segundo_turno_aecio","Aécio Neves",0
"2014-10-08","interesse","Tem muito interesse","segundo_turno_aecio","Branco e Nulo",4
"2014-10-08","interesse","Tem médio interesse","segundo_turno_aecio","Branco e Nulo",16
"2014-10-08","interesse","Não tem interesse","segundo_turno_aecio","Branco e Nulo",80
"2014-10-08","interesse","NS/NR*","segundo_turno_aecio","Branco e Nulo",0
"2014-10-08","interesse","Tem muito interesse","segundo_turno_aecio","Dilma Rousseff",28
"2014-10-08","interesse","Tem médio interesse","segundo_turno_aecio","Dilma Rousseff",42
"2014-10-08","interesse","Não tem interesse","segundo_turno_aecio","Dilma Rousseff",30
"2014-10-08","interesse","NS/NR*","segundo_turno_aecio","Dilma Rousseff",0
"2014-10-08","interesse","Tem muito interesse","segundo_turno_aecio","NS/NR*",16
"2014-10-08","interesse","Tem médio interesse","segundo_turno_aecio","NS/NR*",24
"2014-10-08","interesse","Não tem interesse","segundo_turno_aecio","NS/NR*",54
"2014-10-08","interesse","NS/NR*","segundo_turno_aecio","NS/NR*",6
"2014-10-08","intencao_espontanea","Aécio Neves2","segundo_turno_aecio","Aécio Neves",94
"2014-10-08","intencao_espontanea","Branco e Nulo2","segundo_turno_aecio","Aécio Neves",1
"2014-10-08","intencao_espontanea","Dilma Rousseff2","segundo_turno_aecio","Aécio Neves",1
"2014-10-08","intencao_espontanea","NS/NR*2","segundo_turno_aecio","Aécio Neves",4
"2014-10-08","intencao_espontanea","Outros2","segundo_turno_aecio","Aécio Neves",1
"2014-10-08","intencao_espontanea","Aécio Neves2","segundo_turno_aecio","Branco e Nulo",0
"2014-10-08","intencao_espontanea","Branco e Nulo2","segundo_turno_aecio","Branco e Nulo",94
"2014-10-08","intencao_espontanea","Dilma Rousseff2","segundo_turno_aecio","Branco e Nulo",0
"2014-10-08","intencao_espontanea","NS/NR*2","segundo_turno_aecio","Branco e Nulo",5
"2014-10-08","intencao_espontanea","Outros2","segundo_turno_aecio","Branco e Nulo",2
"2014-10-08","intencao_espontanea","Aécio Neves2","segundo_turno_aecio","Dilma Rousseff",1
"2014-10-08","intencao_espontanea","Branco e Nulo2","segundo_turno_aecio","Dilma Rousseff",1
"2014-10-08","intencao_espontanea","Dilma Rousseff2","segundo_turno_aecio","Dilma Rousseff",94
"2014-10-08","intencao_espontanea","NS/NR*2","segundo_turno_aecio","Dilma Rousseff",4
"2014-10-08","intencao_espontanea","Outros2","segundo_turno_aecio","Dilma Rousseff",0
"2014-10-08","intencao_espontanea","Aécio Neves2","segundo_turno_aecio","NS/NR*",4
"2014-10-08","intencao_espontanea","Branco e Nulo2","segundo_turno_aecio","NS/NR*",7
"2014-10-08","intencao_espontanea","Dilma Rousseff2","segundo_turno_aecio","NS/NR*",7
"2014-10-08","intencao_espontanea","NS/NR*2","segundo_turno_aecio","NS/NR*",79
"2014-10-08","intencao_espontanea","Outros2","segundo_turno_aecio","NS/NR*",3
"2014-10-08","aprova_dilma","Aprova","segundo_turno_aecio","Aécio Neves",17
"2014-10-08","aprova_dilma","Desaprova","segundo_turno_aecio","Aécio Neves",76
"2014-10-08","aprova_dilma","NS/NR*","segundo_turno_aecio","Aécio Neves",7
"2014-10-08","aprova_dilma","Aprova","segundo_turno_aecio","Branco e Nulo",11
"2014-10-08","aprova_dilma","Desaprova","segundo_turno_aecio","Branco e Nulo",74
"2014-10-08","aprova_dilma","NS/NR*","segundo_turno_aecio","Branco e Nulo",15
"2014-10-08","aprova_dilma","Aprova","segundo_turno_aecio","Dilma Rousseff",91
"2014-10-08","aprova_dilma","Desaprova","segundo_turno_aecio","Dilma Rousseff",6
"2014-10-08","aprova_dilma","NS/NR*","segundo_turno_aecio","Dilma Rousseff",4
"2014-10-08","aprova_dilma","Aprova","segundo_turno_aecio","NS/NR*",36
"2014-10-08","aprova_dilma","Desaprova","segundo_turno_aecio","NS/NR*",43
"2014-10-08","aprova_dilma","NS/NR*","segundo_turno_aecio","NS/NR*",22
"2014-10-08","rejeicao","Dilma Rousseff2","segundo_turno_aecio","Aécio Neves",81
"2014-10-08","rejeicao","Aécio Neves2","segundo_turno_aecio","Aécio Neves",0
"2014-10-08","rejeicao","Dilma Rousseff2","segundo_turno_aecio","Branco e Nulo",49
"2014-10-08","rejeicao","Aécio Neves2","segundo_turno_aecio","Branco e Nulo",39
"2014-10-08","rejeicao","Dilma Rousseff2","segundo_turno_aecio","Dilma Rousseff",1
"2014-10-08","rejeicao","Aécio Neves2","segundo_turno_aecio","Dilma Rousseff",69
"2014-10-08","rejeicao","Dilma Rousseff2","segundo_turno_aecio","NS/NR*",10
"2014-10-08","rejeicao","Aécio Neves2","segundo_turno_aecio","NS/NR*",7
"2014-10-08","favorito","Aécio Neves2","segundo_turno_aecio","Aécio Neves",78
"2014-10-08","favorito","Dilma Rousseff2","segundo_turno_aecio","Aécio Neves",15
"2014-10-08","favorito","NS/NR*2","segundo_turno_aecio","Aécio Neves",7
"2014-10-08","favorito","Aécio Neves2","segundo_turno_aecio","Branco e Nulo",18
"2014-10-08","favorito","Dilma Rousseff2","segundo_turno_aecio","Branco e Nulo",42
"2014-10-08","favorito","NS/NR*2","segundo_turno_aecio","Branco e Nulo",40
"2014-10-08","favorito","Aécio Neves2","segundo_turno_aecio","Dilma Rousseff",6
"2014-10-08","favorito","Dilma Rousseff2","segundo_turno_aecio","Dilma Rousseff",88
"2014-10-08","favorito","NS/NR*2","segundo_turno_aecio","Dilma Rousseff",6
