"","data","cat_pergunta","dado","cat_recorte","recorte","valor"
"1867","2014-07-21","rejeicao","Pastor Everaldo","avaliacao_governo","Ruim e péssimo",9
"1868","2014-07-21","rejeicao","Eduardo Campos","avaliacao_governo","Ruim e péssimo",7
"1869","2014-07-21","rejeicao","Dilma Rousseff","avaliacao_governo","NS/NR*",0
"1870","2014-07-21","rejeicao","Aécio Neves","avaliacao_governo","NS/NR*",7
"1871","2014-07-21","rejeicao","Pastor Everaldo","avaliacao_governo","NS/NR*",0
"1872","2014-07-21","rejeicao","Eduardo Campos","avaliacao_governo","NS/NR*",0
"1873","2014-07-21","2turno_aecio","Aécio Neves","avaliacao_governo","Ótimo e bom",9
"1874","2014-07-21","2turno_aecio","Branco e Nulo","avaliacao_governo","Ótimo e bom",4
"1875","2014-07-21","2turno_aecio","Dilma Rousseff","avaliacao_governo","Ótimo e bom",85
"1876","2014-07-21","2turno_aecio","NS/NR*","avaliacao_governo","Ótimo e bom",3
"1877","2014-07-21","2turno_aecio","Aécio Neves","avaliacao_governo","Regular",34
"1878","2014-07-21","2turno_aecio","Branco e Nulo","avaliacao_governo","Regular",16
"1879","2014-07-21","2turno_aecio","Dilma Rousseff","avaliacao_governo","Regular",37
"1880","2014-07-21","2turno_aecio","NS/NR*","avaliacao_governo","Regular",13
"1881","2014-07-21","2turno_aecio","Aécio Neves","avaliacao_governo","Ruim e péssimo",56
"1882","2014-07-21","2turno_aecio","Branco e Nulo","avaliacao_governo","Ruim e péssimo",32
"1883","2014-07-21","2turno_aecio","Dilma Rousseff","avaliacao_governo","Ruim e péssimo",5
"1884","2014-07-21","2turno_aecio","NS/NR*","avaliacao_governo","Ruim e péssimo",8
"1885","2014-07-21","2turno_aecio","Aécio Neves","avaliacao_governo","NS/NR*",7
"1886","2014-07-21","2turno_aecio","Branco e Nulo","avaliacao_governo","NS/NR*",29
"1887","2014-07-21","2turno_aecio","Dilma Rousseff","avaliacao_governo","NS/NR*",36
"1888","2014-07-21","2turno_aecio","NS/NR*","avaliacao_governo","NS/NR*",29
"1889","2014-07-21","2turno_campos","Branco e Nulo","avaliacao_governo","Ótimo e bom",5
"1890","2014-07-21","2turno_campos","Dilma Rousseff","avaliacao_governo","Ótimo e bom",83
"1891","2014-07-21","2turno_campos","Eduardo Campos","avaliacao_governo","Ótimo e bom",9
"1892","2014-07-21","2turno_campos","NS/NR*","avaliacao_governo","Ótimo e bom",3
"1893","2014-07-21","2turno_campos","Branco e Nulo","avaliacao_governo","Regular",18
"1894","2014-07-21","2turno_campos","Dilma Rousseff","avaliacao_governo","Regular",38
"1895","2014-07-21","2turno_campos","Eduardo Campos","avaliacao_governo","Regular",28
"1896","2014-07-21","2turno_campos","NS/NR*","avaliacao_governo","Regular",15
"1897","2014-07-21","2turno_campos","Branco e Nulo","avaliacao_governo","Ruim e péssimo",36
"1898","2014-07-21","2turno_campos","Dilma Rousseff","avaliacao_governo","Ruim e péssimo",6
"1899","2014-07-21","2turno_campos","Eduardo Campos","avaliacao_governo","Ruim e péssimo",48
"1900","2014-07-21","2turno_campos","NS/NR*","avaliacao_governo","Ruim e péssimo",10
"1901","2014-07-21","2turno_campos","Branco e Nulo","avaliacao_governo","NS/NR*",43
"1902","2014-07-21","2turno_campos","Dilma Rousseff","avaliacao_governo","NS/NR*",29
"1903","2014-07-21","2turno_campos","Eduardo Campos","avaliacao_governo","NS/NR*",7
"1904","2014-07-21","2turno_campos","NS/NR*","avaliacao_governo","NS/NR*",21
"1905","2014-07-21","favorito","Aécio Neves","avaliacao_governo","Ótimo e bom",5
"1906","2014-07-21","favorito","Dilma Rousseff","avaliacao_governo","Ótimo e bom",84
"1907","2014-07-21","favorito","Eduardo Campos","avaliacao_governo","Ótimo e bom",3
"1908","2014-07-21","favorito","NS/NR*","avaliacao_governo","Ótimo e bom",8
"1909","2014-07-21","favorito","Outros","avaliacao_governo","Ótimo e bom",1
"1910","2014-07-21","favorito","Aécio Neves","avaliacao_governo","Regular",15
"1911","2014-07-21","favorito","Dilma Rousseff","avaliacao_governo","Regular",52
"1912","2014-07-21","favorito","Eduardo Campos","avaliacao_governo","Regular",4
"1913","2014-07-21","favorito","NS/NR*","avaliacao_governo","Regular",28
"1914","2014-07-21","favorito","Outros","avaliacao_governo","Regular",2
"1915","2014-07-21","favorito","Aécio Neves","avaliacao_governo","Ruim e péssimo",28
"1916","2014-07-21","favorito","Dilma Rousseff","avaliacao_governo","Ruim e péssimo",29
"1917","2014-07-21","favorito","Eduardo Campos","avaliacao_governo","Ruim e péssimo",7
"1918","2014-07-21","favorito","NS/NR*","avaliacao_governo","Ruim e péssimo",34
"1919","2014-07-21","favorito","Outros","avaliacao_governo","Ruim e péssimo",2
"1920","2014-07-21","favorito","Aécio Neves","avaliacao_governo","NS/NR*",7
"1921","2014-07-21","favorito","Dilma Rousseff","avaliacao_governo","NS/NR*",36
"1922","2014-07-21","favorito","Eduardo Campos","avaliacao_governo","NS/NR*",7
"1923","2014-07-21","favorito","NS/NR*","avaliacao_governo","NS/NR*",43
"1924","2014-07-21","favorito","Outros","avaliacao_governo","NS/NR*",7
"1925","2014-07-21","vida_hoje","Satisfeito","total","total",78
"1926","2014-07-21","vida_hoje","Insatisfeito","total","total",21
"1927","2014-07-21","vida_hoje","NS/NR*","total","total",0
"1928","2014-07-21","interesse","Tem muito interesse","total","total",17
"1929","2014-07-21","interesse","Tem médio interesse","total","total",27
"1930","2014-07-21","interesse","Não tem interesse","total","total",56
"1931","2014-07-21","interesse","NS/NR*","total","total",0
"1932","2014-07-21","intencao_espontanea","Aécio Neves","total","total",12
"1933","2014-07-21","intencao_espontanea","Branco e Nulo","total","total",17
"1934","2014-07-21","intencao_espontanea","Dilma Rousseff","total","total",26
"1935","2014-07-21","intencao_espontanea","Eduardo Campos","total","total",4
"1936","2014-07-21","intencao_espontanea","NS/NR*","total","total",39
"1937","2014-07-21","intencao_espontanea","Outros","total","total",2
"1938","2014-07-21","intencao_estimulada","Aécio Neves","total","total",22
"1939","2014-07-21","intencao_estimulada","Branco e Nulo","total","total",16
"1940","2014-07-21","intencao_estimulada","Dilma Rousseff","total","total",38
"1941","2014-07-21","intencao_estimulada","Eduardo Campos","total","total",8
"1942","2014-07-21","intencao_estimulada","NS/NR*","total","total",9
"1943","2014-07-21","intencao_estimulada","Outros","total","total",4
"1944","2014-07-21","intencao_estimulada","Pastor Everaldo","total","total",3
"1945","2014-07-21","avaliacao_governo","Ótimo e bom","total","total",31
"1946","2014-07-21","avaliacao_governo","Regular","total","total",36
"1947","2014-07-21","avaliacao_governo","Ruim e péssimo","total","total",33
"1948","2014-07-21","avaliacao_governo","NS/NR*","total","total",1
"1949","2014-07-21","aprova_dilma","Aprova","total","total",44
"1950","2014-07-21","aprova_dilma","Desaprova","total","total",50
"1951","2014-07-21","aprova_dilma","NS/NR*","total","total",6
"1952","2014-07-21","desejo_mudanca","Quer mudança","total","total",71
"1953","2014-07-21","desejo_mudanca","Quer continuidade","total","total",27
"1954","2014-07-21","desejo_mudanca","NS/NR*","total","total",2
"1955","2014-07-21","rejeicao","Dilma Rousseff","total","total",36
"1956","2014-07-21","rejeicao","Aécio Neves","total","total",16
"1957","2014-07-21","rejeicao","Pastor Everaldo","total","total",11
"1958","2014-07-21","rejeicao","Eduardo Campos","total","total",8
"1959","2014-07-21","2turno_aecio","Aécio Neves","total","total",33
"1960","2014-07-21","2turno_aecio","Branco e Nulo","total","total",18
"1961","2014-07-21","2turno_aecio","Dilma Rousseff","total","total",41
"1962","2014-07-21","2turno_aecio","NS/NR*","total","total",8
"1963","2014-07-21","2turno_campos","Branco e Nulo","total","total",20
"1964","2014-07-21","2turno_campos","Dilma Rousseff","total","total",41
"1965","2014-07-21","2turno_campos","Eduardo Campos","total","total",29
"1966","2014-07-21","2turno_campos","NS/NR*","total","total",10
"1967","2014-07-21","favorito","Aécio Neves","total","total",16
"1968","2014-07-21","favorito","Dilma Rousseff","total","total",54
"1969","2014-07-21","favorito","Eduardo Campos","total","total",5
"1970","2014-07-21","favorito","NS/NR*","total","total",24
"1971","2014-07-21","favorito","Outros","total","total",2
"1972","2014-07-21","vida_hoje","Satisfeito","intencao_estimulada","Aécio Neves",76
"1973","2014-07-21","vida_hoje","Insatisfeito","intencao_estimulada","Aécio Neves",24
"1974","2014-07-21","vida_hoje","NS/NR*","intencao_estimulada","Aécio Neves",0
"1975","2014-07-21","vida_hoje","Satisfeito","intencao_estimulada","Branco e Nulo",67
"1976","2014-07-21","vida_hoje","Insatisfeito","intencao_estimulada","Branco e Nulo",32
"1977","2014-07-21","vida_hoje","NS/NR*","intencao_estimulada","Branco e Nulo",0
"1978","2014-07-21","vida_hoje","Satisfeito","intencao_estimulada","Dilma Rousseff",86
"1979","2014-07-21","vida_hoje","Insatisfeito","intencao_estimulada","Dilma Rousseff",14
"1980","2014-07-21","vida_hoje","NS/NR*","intencao_estimulada","Dilma Rousseff",0
"1981","2014-07-21","vida_hoje","Satisfeito","intencao_estimulada","Eduardo Campos",81
"1982","2014-07-21","vida_hoje","Insatisfeito","intencao_estimulada","Eduardo Campos",19
"1983","2014-07-21","vida_hoje","NS/NR*","intencao_estimulada","Eduardo Campos",1
"1984","2014-07-21","vida_hoje","Satisfeito","intencao_estimulada","NS/NR*",74
"1985","2014-07-21","vida_hoje","Insatisfeito","intencao_estimulada","NS/NR*",25
"1986","2014-07-21","vida_hoje","NS/NR*","intencao_estimulada","NS/NR*",1
"1987","2014-07-21","vida_hoje","Satisfeito","intencao_estimulada","Outros",76
"1988","2014-07-21","vida_hoje","Insatisfeito","intencao_estimulada","Outros",22
"1989","2014-07-21","vida_hoje","NS/NR*","intencao_estimulada","Outros",2
"1993","2014-07-21","interesse","Tem muito interesse","intencao_estimulada","Aécio Neves",20
"1994","2014-07-21","interesse","Tem médio interesse","intencao_estimulada","Aécio Neves",27
"1995","2014-07-21","interesse","Não tem interesse","intencao_estimulada","Aécio Neves",52
"1996","2014-07-21","interesse","NS/NR*","intencao_estimulada","Aécio Neves",0
"1997","2014-07-21","interesse","Tem muito interesse","intencao_estimulada","Branco e Nulo",4
"1998","2014-07-21","interesse","Tem médio interesse","intencao_estimulada","Branco e Nulo",13
"1999","2014-07-21","interesse","Não tem interesse","intencao_estimulada","Branco e Nulo",83
"2000","2014-07-21","interesse","NS/NR*","intencao_estimulada","Branco e Nulo",0
"2001","2014-07-21","interesse","Tem muito interesse","intencao_estimulada","Dilma Rousseff",22
"2002","2014-07-21","interesse","Tem médio interesse","intencao_estimulada","Dilma Rousseff",33
"2003","2014-07-21","interesse","Não tem interesse","intencao_estimulada","Dilma Rousseff",45
"2004","2014-07-21","interesse","NS/NR*","intencao_estimulada","Dilma Rousseff",0
"2005","2014-07-21","interesse","Tem muito interesse","intencao_estimulada","Eduardo Campos",17
"2006","2014-07-21","interesse","Tem médio interesse","intencao_estimulada","Eduardo Campos",32
"2007","2014-07-21","interesse","Não tem interesse","intencao_estimulada","Eduardo Campos",51
"2008","2014-07-21","interesse","NS/NR*","intencao_estimulada","Eduardo Campos",0
"2009","2014-07-21","interesse","Tem muito interesse","intencao_estimulada","NS/NR*",13
"2010","2014-07-21","interesse","Tem médio interesse","intencao_estimulada","NS/NR*",21
"2011","2014-07-21","interesse","Não tem interesse","intencao_estimulada","NS/NR*",66
"2012","2014-07-21","interesse","NS/NR*","intencao_estimulada","NS/NR*",1
"2013","2014-07-21","interesse","Tem muito interesse","intencao_estimulada","Outros",16
"2014","2014-07-21","interesse","Tem médio interesse","intencao_estimulada","Outros",31
"2015","2014-07-21","interesse","Não tem interesse","intencao_estimulada","Outros",53
"2016","2014-07-21","interesse","NS/NR*","intencao_estimulada","Outros",0
"2021","2014-07-21","intencao_espontanea","Aécio Neves","intencao_estimulada","Aécio Neves",54
"2022","2014-07-21","intencao_espontanea","Branco e Nulo","intencao_estimulada","Aécio Neves",6
"2023","2014-07-21","intencao_espontanea","Dilma Rousseff","intencao_estimulada","Aécio Neves",1
"2024","2014-07-21","intencao_espontanea","Eduardo Campos","intencao_estimulada","Aécio Neves",1
"2025","2014-07-21","intencao_espontanea","NS/NR*","intencao_estimulada","Aécio Neves",36
"2026","2014-07-21","intencao_espontanea","Outros","intencao_estimulada","Aécio Neves",2
"2027","2014-07-21","intencao_espontanea","Aécio Neves","intencao_estimulada","Branco e Nulo",0
"2028","2014-07-21","intencao_espontanea","Branco e Nulo","intencao_estimulada","Branco e Nulo",70
"2029","2014-07-21","intencao_espontanea","Dilma Rousseff","intencao_estimulada","Branco e Nulo",0
"2030","2014-07-21","intencao_espontanea","Eduardo Campos","intencao_estimulada","Branco e Nulo",0
"2031","2014-07-21","intencao_espontanea","NS/NR*","intencao_estimulada","Branco e Nulo",30
"2032","2014-07-21","intencao_espontanea","Outros","intencao_estimulada","Branco e Nulo",1
"2033","2014-07-21","intencao_espontanea","Aécio Neves","intencao_estimulada","Dilma Rousseff",0
"2034","2014-07-21","intencao_espontanea","Branco e Nulo","intencao_estimulada","Dilma Rousseff",5
"2035","2014-07-21","intencao_espontanea","Dilma Rousseff","intencao_estimulada","Dilma Rousseff",64
"2036","2014-07-21","intencao_espontanea","Eduardo Campos","intencao_estimulada","Dilma Rousseff",1
"2037","2014-07-21","intencao_espontanea","NS/NR*","intencao_estimulada","Dilma Rousseff",29
"2038","2014-07-21","intencao_espontanea","Outros","intencao_estimulada","Dilma Rousseff",1
"2039","2014-07-21","intencao_espontanea","Aécio Neves","intencao_estimulada","Eduardo Campos",1
"2040","2014-07-21","intencao_espontanea","Branco e Nulo","intencao_estimulada","Eduardo Campos",11
"2041","2014-07-21","intencao_espontanea","Dilma Rousseff","intencao_estimulada","Eduardo Campos",4
"2042","2014-07-21","intencao_espontanea","Eduardo Campos","intencao_estimulada","Eduardo Campos",40
"2043","2014-07-21","intencao_espontanea","NS/NR*","intencao_estimulada","Eduardo Campos",42
"2044","2014-07-21","intencao_espontanea","Outros","intencao_estimulada","Eduardo Campos",2
"2045","2014-07-21","intencao_espontanea","Aécio Neves","intencao_estimulada","NS/NR*",2
"2046","2014-07-21","intencao_espontanea","Branco e Nulo","intencao_estimulada","NS/NR*",6
"2047","2014-07-21","intencao_espontanea","Dilma Rousseff","intencao_estimulada","NS/NR*",5
"2048","2014-07-21","intencao_espontanea","Eduardo Campos","intencao_estimulada","NS/NR*",1
"2049","2014-07-21","intencao_espontanea","NS/NR*","intencao_estimulada","NS/NR*",87
"2050","2014-07-21","intencao_espontanea","Outros","intencao_estimulada","NS/NR*",0
"2051","2014-07-21","intencao_espontanea","Aécio Neves","intencao_estimulada","Outros",5
"2052","2014-07-21","intencao_espontanea","Branco e Nulo","intencao_estimulada","Outros",20
"2053","2014-07-21","intencao_espontanea","Dilma Rousseff","intencao_estimulada","Outros",5
"2054","2014-07-21","intencao_espontanea","Eduardo Campos","intencao_estimulada","Outros",5
"2055","2014-07-21","intencao_espontanea","NS/NR*","intencao_estimulada","Outros",57
"2056","2014-07-21","intencao_espontanea","Outros","intencao_estimulada","Outros",9
"2063","2014-07-21","avaliacao_governo","Ótimo e bom","intencao_estimulada","Aécio Neves",8
"2064","2014-07-21","avaliacao_governo","Regular","intencao_estimulada","Aécio Neves",37
"2065","2014-07-21","avaliacao_governo","Ruim e péssimo","intencao_estimulada","Aécio Neves",55
"2066","2014-07-21","avaliacao_governo","NS/NR*","intencao_estimulada","Aécio Neves",0
"2067","2014-07-21","avaliacao_governo","Ótimo e bom","intencao_estimulada","Branco e Nulo",6
"2068","2014-07-21","avaliacao_governo","Regular","intencao_estimulada","Branco e Nulo",33
"2069","2014-07-21","avaliacao_governo","Ruim e péssimo","intencao_estimulada","Branco e Nulo",59
"2070","2014-07-21","avaliacao_governo","NS/NR*","intencao_estimulada","Branco e Nulo",2
"2071","2014-07-21","avaliacao_governo","Ótimo e bom","intencao_estimulada","Dilma Rousseff",65
"2072","2014-07-21","avaliacao_governo","Regular","intencao_estimulada","Dilma Rousseff",30
"2073","2014-07-21","avaliacao_governo","Ruim e péssimo","intencao_estimulada","Dilma Rousseff",4
"2074","2014-07-21","avaliacao_governo","NS/NR*","intencao_estimulada","Dilma Rousseff",1
"2075","2014-07-21","avaliacao_governo","Ótimo e bom","intencao_estimulada","Eduardo Campos",13
"2076","2014-07-21","avaliacao_governo","Regular","intencao_estimulada","Eduardo Campos",39
"2077","2014-07-21","avaliacao_governo","Ruim e péssimo","intencao_estimulada","Eduardo Campos",49
"2078","2014-07-21","avaliacao_governo","NS/NR*","intencao_estimulada","Eduardo Campos",0
"2079","2014-07-21","avaliacao_governo","Ótimo e bom","intencao_estimulada","NS/NR*",11
"2080","2014-07-21","avaliacao_governo","Regular","intencao_estimulada","NS/NR*",54
"2081","2014-07-21","avaliacao_governo","Ruim e péssimo","intencao_estimulada","NS/NR*",33
"2082","2014-07-21","avaliacao_governo","NS/NR*","intencao_estimulada","NS/NR*",1
"2083","2014-07-21","avaliacao_governo","Ótimo e bom","intencao_estimulada","Outros",13
"2084","2014-07-21","avaliacao_governo","Regular","intencao_estimulada","Outros",38
"2085","2014-07-21","avaliacao_governo","Ruim e péssimo","intencao_estimulada","Outros",49
"2086","2014-07-21","avaliacao_governo","NS/NR*","intencao_estimulada","Outros",1
"2091","2014-07-21","aprova_dilma","Aprova","intencao_estimulada","Aécio Neves",13
"2092","2014-07-21","aprova_dilma","Desaprova","intencao_estimulada","Aécio Neves",83
"2093","2014-07-21","aprova_dilma","NS/NR*","intencao_estimulada","Aécio Neves",4
"2094","2014-07-21","aprova_dilma","Aprova","intencao_estimulada","Branco e Nulo",10
"2095","2014-07-21","aprova_dilma","Desaprova","intencao_estimulada","Branco e Nulo",81
"2096","2014-07-21","aprova_dilma","NS/NR*","intencao_estimulada","Branco e Nulo",9
"2097","2014-07-21","aprova_dilma","Aprova","intencao_estimulada","Dilma Rousseff",87
"2098","2014-07-21","aprova_dilma","Desaprova","intencao_estimulada","Dilma Rousseff",10
"2099","2014-07-21","aprova_dilma","NS/NR*","intencao_estimulada","Dilma Rousseff",3
"2100","2014-07-21","aprova_dilma","Aprova","intencao_estimulada","Eduardo Campos",23
"2101","2014-07-21","aprova_dilma","Desaprova","intencao_estimulada","Eduardo Campos",73
"2102","2014-07-21","aprova_dilma","NS/NR*","intencao_estimulada","Eduardo Campos",4
"2103","2014-07-21","aprova_dilma","Aprova","intencao_estimulada","NS/NR*",27
"2104","2014-07-21","aprova_dilma","Desaprova","intencao_estimulada","NS/NR*",58
"2105","2014-07-21","aprova_dilma","NS/NR*","intencao_estimulada","NS/NR*",15
"2106","2014-07-21","aprova_dilma","Aprova","intencao_estimulada","Outros",26
"2107","2014-07-21","aprova_dilma","Desaprova","intencao_estimulada","Outros",68
"2108","2014-07-21","aprova_dilma","NS/NR*","intencao_estimulada","Outros",6
"2112","2014-07-21","desejo_mudanca","Quer mudança","intencao_estimulada","Aécio Neves",85
"2113","2014-07-21","desejo_mudanca","Quer continuidade","intencao_estimulada","Aécio Neves",14
"2114","2014-07-21","desejo_mudanca","NS/NR*","intencao_estimulada","Aécio Neves",1
"2115","2014-07-21","desejo_mudanca","Quer mudança","intencao_estimulada","Branco e Nulo",85
"2116","2014-07-21","desejo_mudanca","Quer continuidade","intencao_estimulada","Branco e Nulo",11
"2117","2014-07-21","desejo_mudanca","NS/NR*","intencao_estimulada","Branco e Nulo",4
"2118","2014-07-21","desejo_mudanca","Quer mudança","intencao_estimulada","Dilma Rousseff",50
"2119","2014-07-21","desejo_mudanca","Quer continuidade","intencao_estimulada","Dilma Rousseff",49
"2120","2014-07-21","desejo_mudanca","NS/NR*","intencao_estimulada","Dilma Rousseff",1
"2121","2014-07-21","desejo_mudanca","Quer mudança","intencao_estimulada","Eduardo Campos",81
"2122","2014-07-21","desejo_mudanca","Quer continuidade","intencao_estimulada","Eduardo Campos",18
"2123","2014-07-21","desejo_mudanca","NS/NR*","intencao_estimulada","Eduardo Campos",1
"2124","2014-07-21","desejo_mudanca","Quer mudança","intencao_estimulada","NS/NR*",77
"2125","2014-07-21","desejo_mudanca","Quer continuidade","intencao_estimulada","NS/NR*",18
"2126","2014-07-21","desejo_mudanca","NS/NR*","intencao_estimulada","NS/NR*",5
"2127","2014-07-21","desejo_mudanca","Quer mudança","intencao_estimulada","Outros",83
"2128","2014-07-21","desejo_mudanca","Quer continuidade","intencao_estimulada","Outros",16
"2129","2014-07-21","desejo_mudanca","NS/NR*","intencao_estimulada","Outros",1
"2133","2014-07-21","rejeicao","Dilma Rousseff","intencao_estimulada","Aécio Neves",70
"2134","2014-07-21","rejeicao","Aécio Neves","intencao_estimulada","Aécio Neves",0
"2135","2014-07-21","rejeicao","Pastor Everaldo","intencao_estimulada","Aécio Neves",8
"2136","2014-07-21","rejeicao","Eduardo Campos","intencao_estimulada","Aécio Neves",4
"2137","2014-07-21","rejeicao","Dilma Rousseff","intencao_estimulada","Branco e Nulo",55
"2138","2014-07-21","rejeicao","Aécio Neves","intencao_estimulada","Branco e Nulo",19
"2139","2014-07-21","rejeicao","Pastor Everaldo","intencao_estimulada","Branco e Nulo",14
"2140","2014-07-21","rejeicao","Eduardo Campos","intencao_estimulada","Branco e Nulo",14
"2141","2014-07-21","rejeicao","Dilma Rousseff","intencao_estimulada","Dilma Rousseff",1
"2142","2014-07-21","rejeicao","Aécio Neves","intencao_estimulada","Dilma Rousseff",28
"2143","2014-07-21","rejeicao","Pastor Everaldo","intencao_estimulada","Dilma Rousseff",14
"2144","2014-07-21","rejeicao","Eduardo Campos","intencao_estimulada","Dilma Rousseff",12
"2145","2014-07-21","rejeicao","Dilma Rousseff","intencao_estimulada","Eduardo Campos",63
"2146","2014-07-21","rejeicao","Aécio Neves","intencao_estimulada","Eduardo Campos",13
"2147","2014-07-21","rejeicao","Pastor Everaldo","intencao_estimulada","Eduardo Campos",10
"2148","2014-07-21","rejeicao","Eduardo Campos","intencao_estimulada","Eduardo Campos",0
"2149","2014-07-21","rejeicao","Dilma Rousseff","intencao_estimulada","NS/NR*",26
"2150","2014-07-21","rejeicao","Aécio Neves","intencao_estimulada","NS/NR*",4
"2151","2014-07-21","rejeicao","Pastor Everaldo","intencao_estimulada","NS/NR*",4
"2152","2014-07-21","rejeicao","Eduardo Campos","intencao_estimulada","NS/NR*",1
"2153","2014-07-21","rejeicao","Dilma Rousseff","intencao_estimulada","Outros",60
"2154","2014-07-21","rejeicao","Aécio Neves","intencao_estimulada","Outros",10
"2155","2014-07-21","rejeicao","Pastor Everaldo","intencao_estimulada","Outros",7
"2156","2014-07-21","rejeicao","Eduardo Campos","intencao_estimulada","Outros",9
"2161","2014-07-21","2turno_aecio","Aécio Neves","intencao_estimulada","Aécio Neves",95
"2162","2014-07-21","2turno_aecio","Branco e Nulo","intencao_estimulada","Aécio Neves",2
"2163","2014-07-21","2turno_aecio","Dilma Rousseff","intencao_estimulada","Aécio Neves",2
"2164","2014-07-21","2turno_aecio","NS/NR*","intencao_estimulada","Aécio Neves",2
"2165","2014-07-21","2turno_aecio","Aécio Neves","intencao_estimulada","Branco e Nulo",15
"2166","2014-07-21","2turno_aecio","Branco e Nulo","intencao_estimulada","Branco e Nulo",76
"2167","2014-07-21","2turno_aecio","Dilma Rousseff","intencao_estimulada","Branco e Nulo",4
"2168","2014-07-21","2turno_aecio","NS/NR*","intencao_estimulada","Branco e Nulo",5
"2169","2014-07-21","2turno_aecio","Aécio Neves","intencao_estimulada","Dilma Rousseff",2
"2170","2014-07-21","2turno_aecio","Branco e Nulo","intencao_estimulada","Dilma Rousseff",1
"2171","2014-07-21","2turno_aecio","Dilma Rousseff","intencao_estimulada","Dilma Rousseff",94
"2172","2014-07-21","2turno_aecio","NS/NR*","intencao_estimulada","Dilma Rousseff",2
"2173","2014-07-21","2turno_aecio","Aécio Neves","intencao_estimulada","Eduardo Campos",49
"2174","2014-07-21","2turno_aecio","Branco e Nulo","intencao_estimulada","Eduardo Campos",30
"2175","2014-07-21","2turno_aecio","Dilma Rousseff","intencao_estimulada","Eduardo Campos",15
"2176","2014-07-21","2turno_aecio","NS/NR*","intencao_estimulada","Eduardo Campos",6
"2177","2014-07-21","2turno_aecio","Aécio Neves","intencao_estimulada","NS/NR*",21
"2178","2014-07-21","2turno_aecio","Branco e Nulo","intencao_estimulada","NS/NR*",7
"2179","2014-07-21","2turno_aecio","Dilma Rousseff","intencao_estimulada","NS/NR*",13
"2180","2014-07-21","2turno_aecio","NS/NR*","intencao_estimulada","NS/NR*",59
"2181","2014-07-21","2turno_aecio","Aécio Neves","intencao_estimulada","Outros",48
"2182","2014-07-21","2turno_aecio","Branco e Nulo","intencao_estimulada","Outros",26
"2183","2014-07-21","2turno_aecio","Dilma Rousseff","intencao_estimulada","Outros",16
"2184","2014-07-21","2turno_aecio","NS/NR*","intencao_estimulada","Outros",10
"2189","2014-07-21","2turno_campos","Branco e Nulo","intencao_estimulada","Aécio Neves",23
"2190","2014-07-21","2turno_campos","Dilma Rousseff","intencao_estimulada","Aécio Neves",9
"2191","2014-07-21","2turno_campos","Eduardo Campos","intencao_estimulada","Aécio Neves",58
"2192","2014-07-21","2turno_campos","NS/NR*","intencao_estimulada","Aécio Neves",10
"2193","2014-07-21","2turno_campos","Branco e Nulo","intencao_estimulada","Branco e Nulo",77
"2194","2014-07-21","2turno_campos","Dilma Rousseff","intencao_estimulada","Branco e Nulo",4
"2195","2014-07-21","2turno_campos","Eduardo Campos","intencao_estimulada","Branco e Nulo",12
"2196","2014-07-21","2turno_campos","NS/NR*","intencao_estimulada","Branco e Nulo",6
"2197","2014-07-21","2turno_campos","Branco e Nulo","intencao_estimulada","Dilma Rousseff",1
"2198","2014-07-21","2turno_campos","Dilma Rousseff","intencao_estimulada","Dilma Rousseff",92
"2199","2014-07-21","2turno_campos","Eduardo Campos","intencao_estimulada","Dilma Rousseff",4
"2200","2014-07-21","2turno_campos","NS/NR*","intencao_estimulada","Dilma Rousseff",2
"2201","2014-07-21","2turno_campos","Branco e Nulo","intencao_estimulada","Eduardo Campos",2
"2202","2014-07-21","2turno_campos","Dilma Rousseff","intencao_estimulada","Eduardo Campos",6
"2203","2014-07-21","2turno_campos","Eduardo Campos","intencao_estimulada","Eduardo Campos",89
"2204","2014-07-21","2turno_campos","NS/NR*","intencao_estimulada","Eduardo Campos",3
"2205","2014-07-21","2turno_campos","Branco e Nulo","intencao_estimulada","NS/NR*",9
"2206","2014-07-21","2turno_campos","Dilma Rousseff","intencao_estimulada","NS/NR*",12
"2207","2014-07-21","2turno_campos","Eduardo Campos","intencao_estimulada","NS/NR*",19
"2208","2014-07-21","2turno_campos","NS/NR*","intencao_estimulada","NS/NR*",60
"2209","2014-07-21","2turno_campos","Branco e Nulo","intencao_estimulada","Outros",19
"2210","2014-07-21","2turno_campos","Dilma Rousseff","intencao_estimulada","Outros",17
"2211","2014-07-21","2turno_campos","Eduardo Campos","intencao_estimulada","Outros",55
"2212","2014-07-21","2turno_campos","NS/NR*","intencao_estimulada","Outros",9
"2217","2014-07-21","favorito","Aécio Neves","intencao_estimulada","Aécio Neves",55
"2218","2014-07-21","favorito","Dilma Rousseff","intencao_estimulada","Aécio Neves",29
"2219","2014-07-21","favorito","Eduardo Campos","intencao_estimulada","Aécio Neves",1
"2220","2014-07-21","favorito","NS/NR*","intencao_estimulada","Aécio Neves",14
"2221","2014-07-21","favorito","Outros","intencao_estimulada","Aécio Neves",1
"2222","2014-07-21","favorito","Aécio Neves","intencao_estimulada","Branco e Nulo",9
"2223","2014-07-21","favorito","Dilma Rousseff","intencao_estimulada","Branco e Nulo",38
"2224","2014-07-21","favorito","Eduardo Campos","intencao_estimulada","Branco e Nulo",4
"2225","2014-07-21","favorito","NS/NR*","intencao_estimulada","Branco e Nulo",49
